"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"69125",0.019,0.0313
"69126",0.0443,0.1389
"69129",-0.0768333333333333,0.037
"69131",0.09818,0.00882
"69134",-0.1106,0.1384
"69136",-0.0014,-0.0442
"69137",-0.1899,-0.1592
"69142",0.067,0.0027
"69146",0.0301,0.0308
"69147",-0.0659,-0.0586
"69149",-0.0577,-0.0665
"69150",0.0275,0.0598
"69151",0.04055,0.0263
"69155",0.05925,0.0772
"69156",-0.2319,-0.1833
"69159",0.0324,-0.00395
"69161",-0.0902,-0.0175
"69162",-0.0448,-0.0969
"69163",-0.0427,0.0119
"69165",-0.0843,-0.1541
"69166",-0.1039,0.0108
"69168",-0.0802,-0.0829
"69169",-0.1782,-0.1979
"69170",-0.07135,-0.0172
"69171",-0.0553,-0.0032
"69178",-0.052325,-0.0224
"69179",-0.01805,-0.0112
"69181",0.2179,0.04
"69183",0.1279,0.1902
"69185",0.023,0.0044
"69186",0.0302,0.0438
"69187",-0.1127,-0.0423
"69188",0.18754,0.11222
"69189",6e-04,-0.1296
"69190",-0.05875,-0.09365
"69191",0.0206,-0.0623
"69192",-0.1902,-0.0857
"69193",-0.0067,-0.0287
"69195",-0.1344,-0.2859
"69202",0.07385,0.10855
"69207",0.0434333333333333,0.0907
"69215",0.0165,0.0527
"69216",-0.081,-0.0465
"69217",0.0114,-0.026125
"69219",-0.024425,0.022825
"69221",-0.0566,-0.0545
"69225",-0.0839,-0.0373
"69226",0.0017,-0.0083
"69227",0.016,0.099
"69228",-0.0734,0.0044
"69232",0.0896,0.0896
"69234",-0.0656,-0.0293
"69237",0.0467666666666667,0.117066666666667
"69239",0.1241,-0.2048
"69241",0.0321,0.0254
"69248",0.0253,0.0077
"69253",-0.2175,-0.1544
"69256",0.0757333333333333,-0.00896666666666667
"69257",0.114,0.0949333333333333
"69259",-0.0374,-0.0426
"69260",0.1315,0.2082
"69263",-0.12675,-0.0119
"69269",-0.061,0.0192
"69270",0.01135,0.048
"69274",0.0292,0.0536
"69276",-0.0164,0.0105
"69277",0.065,-0.0452
"69281",0.0825,0.0578
"69286",0.1172,0.0701
"69287",-0.02105,0.02305
"69288",0.03895,0.006
"69291",0.0299,0.0149
"69294",-0.1546,-0.2113
"69296",0.0181,-0.0527
"69297",-0.0526,0.034
"69299",-0.0142,-0.0955
"69301",0.0403,0.0864
"69303",-0.0066,0.0343
"69305",-0.1262,-0.1528
"69306",-0.0627,0.1455
"69307",0.2096,0.1948
"69309",-0.1064,-0.196
"69310",0.1057,0.1094
"69311",0.0301,0.2147
"69312",0.155133333333333,0.0509666666666667
"69314",-0.0544,-0.013
"69315",0.0137,0.162
"69317",-0.0978,0.0302
"69318",-0.1559,-0.3222
"69320",-0.0993,-0.0708
"69324",0.042,0.0403
"69325",-0.0969,-0.1205
"69327",-0.0419,0.1613
"69329",-0.0701,0.109
"69332",-0.0821,-0.0594
"69334",0.1026,0.019
"69338",0.162,0.0136
"69339",0.0723,-0.0567
"69347",0.1489,0.0539
"69349",-0.0265,0.1542
"69350",0.0679,-0.001
"69351",-0.0635,-0.07
"69352",0.15185,0.20765
"69354",0.12895,-0.0229
"69358",-0.2954,-0.0454
"69362",0.0276,0.0893
"69363",-0.2123,-0.3585
"69364",-0.0157,0.03585
"69367",0.06525,0.0493
"69368",0.053775,0.0706
"69369",0.0878,0.0418
"69370",-0.1824,-0.0944
"69371",-0.0119,-0.0672
"69372",0.0758,0.0089
"69376",0.0233,0.0133
"69379",-0.1787,0.0325
"69380",0.0072,-0.0096
"69382",-0.043,0.005
"69384",-0.0831,-0.0508
"69386",-0.1979,-0.1485
"69387",-0.0754,-0.1126
"69388",0.0473,0.0513
"69389",0.046,0.0558
"69391",-0.3331,-0.0732
"69397",0.0271,0.0246
"69398",0.05855,-0.03685
"69399",-0.0308666666666667,-0.0711333333333333
"69401",-0.0044,0.08025
"69408",0.141,0.1657
"69413",0.0198,0.028
"69416",-0.0204,-0.011
"69423",0.0742,-0.0543
"69428",0.0697,-0.1383
"69430",0.0266,0.0239
"69433",-0.0349,-0.0697
"69434",0.046425,-0.045025
"69439",0.0075,-0.1345
"69440",-0.056675,0.063975
"69441",-0.1814,-0.2387
"69442",-0.0403,0.1728
"69443",-0.0864,0.0218
"69444",0.0380666666666667,0.0680333333333333
"69453",0.006,0.0929
"69454",-0.1222,0.0204
"69456",-0.0631,-0.03705
"69457",0.0487,0.0623
"69459",-0.0868,-0.1267
"69469",0.0015,0.117
"69470",0.00285,-0.0403
"69473",-0.0314,-0.0255
"69476",-0.08005,-0.01055
"69478",0.04595,-0.02805
"69479",0.1665,-0.0597
"69480",-0.08445,-0.1303
"69481",-0.18415,0.00465
"69482",0.014,0.0344
"69487",-0.037,0.0619
"69496",0.0227,0.0548
"69499",0.1162,0.0628
"69504",0.1443,0.1456
"69511",-0.0167,0.0333
"69517",-0.0653,0.058
"69519",-0.0732,0.0458
"69520",0.2608,-0.0698
"69524",0.1028,-0.0779
"69527",-0.038,-0.0575
"69528",-0.1238,0.086
"69533",-0.1099,0.0183
"69534",-0.0466,-0.1102
"69535",-0.0068,-0.0262
"69536",-0.0852,0.01175
"69537",-0.0898,-0.0347
"69538",0.0038,0.069
"69539",-0.0632,-0.092
"69540",-0.0079,3e-04
"69541",-0.3078,-0.1468
"69542",-0.1904,-0.1381
"69543",-0.2447,-0.3428
"69544",0.1912,0.1515
"69546",-0.0318,0.1392
"69547",0.043,-0.0436
"69548",-0.0376,-0.00555
"69549",0.0472,0.11505
"69550",0.4168,0.0869
"69551",0.0933,0.0641
"69553",-0.000400000000000001,0.1126
"69554",-0.021,0.0127
"69556",0.0073,-0.0073
"69562",0.1112,0.0447
"69563",-0.1618,-0.0063
"69564",0.0679,0.0156
"69565",-0.0603,-0.0291
"69566",0.0969,-0.0077
"69568",-0.07445,-0.000750000000000001
"69571",-0.0775,-0.1029
"69572",-0.067,0.0065
"69573",0.0941,0.0538
"69574",0.0219,0.0235
"69576",-0.2591,-0.1972
"69577",-0.0535,-0.0506
"69578",-0.1686,0.0972
"69581",0.00395,-0.0024
"69582",0.0441,-0.0029
"69585",-0.0758,0.00395
"69587",0.0791666666666667,0.0767333333333333
"69590",-0.045,0.0582
"69591",0.1166,0.0341
"69592",0.143,0.0523
"69593",-0.2139,-0.1549
"69594",-0.1003,0.0173
"69596",-0.06295,-0.1056
"69597",-0.046,-0.0529
"69601",-0.01515,-0.0181
"69602",0.0158,-0.0995
"69605",0.135733333333333,0.105533333333333
"69606",0.09845,0.06485
"69608",0.038,-0.056
"69611",-0.0646,-0.0121
"69612",-0.0533,0.01175
"69617",-0.04895,0.01915
"69623",-0.1564,0.017
"69625",-0.0833,-0.0371
"69627",0.1465,0.1228
"69631",-0.1419,0.0364
"69632",0.0393,0.032
"69634",0.0407,0.1307
"69635",0.09815,0.02095
"69638",-0.1201,-0.09975
"69639",0.0674,0.0625
"69640",-0.1665,0.02025
"69641",-0.025,-0.0341
"69642",-0.0505,-0.0244
"69652",-0.1889,-0.1241
"69654",0.0178,-0.0103
"69655",-0.0967,-0.07845
"69656",0.0581,-0.0449
"69657",0.0502,-0.1657
"69660",-0.0472,-0.0333
"69661",-0.0252,0.1057
"69662",-0.01665,-0.00345
"69663",-0.1039,-0.0194
"69664",0.0343,0.0321
"69665",0.0317,0.0651
"69666",-0.0599,-0.1049
"69668",0.1077,0.1339
"69671",0.0214,-0.1085
"69672",-0.0802,-0.0044
"69674",0.0288,-0.0343
"69675",-0.1243,-0.0998
"69677",-0.2472,-0.1097
"69681",-0.0961,0.1255
"69683",-0.0441,-0.0178
"69684",0.0648,0.0871
"69692",-0.074,0.0528
"69693",-0.0093,-0.1394
"69694",0.0132333333333333,0.07
"69696",-0.0616,0.1091
"69697",0.1122,-0.0235
"69698",-0.0236,-0.071
"69699",0.2761,-0.0434
"69700",-0.0688666666666667,-0.0329
"69702",-0.085,-0.0299
"69706",-0.1227,-0.0984666666666667
"69707",-0.1134,0.0527
"69709",-0.0702,-0.0443
"69710",-0.2078,-0.0796
"69714",-0.0398333333333333,0.00266666666666667
"69716",-0.06435,-0.06045
"69718",0.0156333333333333,0.0542333333333333
"69719",0.0039,0.0721333333333333
"69721",0.0071,0.0353
"69723",-0.151733333333333,-0.1106
"69724",0.0035,-0.0495
"69726",-0.0011,0.0675
"69727",-0.0397,-0.0685
"69731",-0.1575,-0.1189
"69736",0.0027,-0.0585
"69737",-0.0595666666666667,-0.104
"69739",-0.2519,-0.2081
"69740",0.0683,0.0209
"69742",-0.1190625,-0.099275
"69743",0.0781333333333333,0.142033333333333
"69747",0.0573,0.0446
"69748",-0.1498,-0.2426
"69750",-0.0499,-0.1504
"69752",-0.0217,-0.0307666666666667
"69754",-0.0768,0.0227
"69757",-0.0132,-0.1162
"69761",-0.0481,0.0096
"69769",-0.1873,-0.2983
"69770",-0.2368,-0.1271
"69771",1e-04,0.0148
"69772",0.0077,0.0461
"69773",0.0508,-0.01125
"69774",0.463,0.0444
"69780",0.0278,0.0181
"69781",-0.052,-0.2005
"69784",0.2222,0.5237
"69785",-0.0589,-0.0766
"69786",-0.0619666666666667,0.00823333333333333
"69787",-0.2335,-0.0675
"69788",-0.104,0.0203
"69790",-0.0334,0.0364
"69792",-0.07765,-0.0714
"69798",-0.15955,-0.0083
"69802",0.0108,0.0488
"69804",-0.0284,-0.002
"69806",-0.05,-0.0717
"69807",0.0422,0.0233
"69808",0.068,0.1828
"69809",-0.1499,0.0029
"69810",-0.0307,0.1191
"69812",0.0438,0.2205
"69814",0.0113,-0.0209
"69815",-0.1851,-0.1693
"69816",-0.2645,-0.1644
"69820",-0.1062,-0.10215
"69821",0.0231,-0.0153
"69823",0.071875,0.119
"69824",0.0907,0.0451
"69826",0.0389,0.1146
"69833",-0.11085,-0.00275
"69834",-0.00395,0.07125
"69836",0.0249,0.209
"69837",0.1684,0.0655
"69847",-0.0738,-0.1712
"69852",-0.1295,-0.2162
"69857",-0.0083,-0.0276
"69860",-0.05785,-0.08805
"69861",-0.0347,0.02
"69863",-0.0771,-0.07936
"69864",0.1205,0.0088
"69865",-0.1521,0.0062
"69870",0.0591,-0.0023
"69871",-0.0346,-0.0228
"69875",-0.0693,-0.0201
"69876",0.0569,0.0702
"69878",-0.0523,0.0493
"69881",0.1546,0.1373
"69882",-0.0618,-0.0474
"69885",-0.0171,-0.1028
"69890",0.0624,0.0581
"69893",-0.0367,0.0468
"69894",0.0153,0.0555
"69895",0.14455,0.09665
"69900",-0.1157,-0.1561
"69902",-0.0295,0.0228
"69903",0.3172,0.2095
"69904",-0.0769,-0.0768
"69906",-0.0469666666666667,-0.107833333333333
"69908",-0.0973,-0.1243
"69909",-0.0731,0.0785
"69912",0.0353,0.0566
"69917",-0.0302,-0.0126
"69918",0.0838,-0.1289
"69920",-0.0837,-0.0768
"69922",-0.0393,-0.02965
"69923",0.00115,0.14875
"69928",-0.2107,-0.076
"69930",0.0183,0.0043
"69934",-0.0436,-0.0183
"69938",-0.0376,0.0182
"69940",-0.0026,0.0013
"69941",-0.2846,-0.2737
"69942",-0.0764,-0.0149
"69944",0.0087,0.074
"69952",-0.000900000000000005,0.06325
"69953",0.0846,0.0863
"69955",-0.1421,-0.0802
"69956",0.0045,-0.0079
"69957",-0.0511,0.0567
"69960",-0.0377,0.0329
"69961",-0.0429,-0.0403
"69962",0.0407,-0.0828
"69964",-0.0023,0.0356
"69966",-0.095,0.1045
"69968",0.1295,0.0692
"69976",-0.0632,0.0926
"69981",0.0385333333333333,0.122533333333333
"69982",-0.2713,-0.0944
"69987",-0.1122,0.0431
"69993",-0.00325,0.02575
"70003",0.0713,0.1349
"70004",0.0402,0.0029
"70008",-0.0932666666666667,0.0156
"70012",8e-04,0.0403
"70020",0.002,0.0498
"70021",-0.0832,-0.035
"70024",0.1484,0.02785
"70025",-0.1429,-0.0261
"70026",-0.2005,-0.2029
"70028",-0.0538,-0.0528
"70031",-0.0333,-0.0242
"70036",0.0952,0.0613
"70040",-0.07645,-0.0447
"70044",-0.063,0.0369
"70045",-0.0919,-0.0245
"70047",0.0172,0.1419
"70052",-0.0375,0.01605
"70054",-0.0171,-0.10485
"70059",0.0494,0.139
"70060",-0.0224,-0.0427333333333333
"70061",0.10955,0.01255
"70062",-0.007,-0.1539
"70069",-0.0959,-0.01715
"70073",0.0869,-0.0145
"70078",0.08615,0.0895
"70080",0.0122666666666667,0.0302
"70082",-0.1058,-0.028
"70083",0.00215,-0.01985
"70086",0.0017,0.0678
"70088",0.1803,0.194
"70090",0.0147,-0.0492
"70093",0.0339,0.0438
"70097",-0.1139,-0.1262
"70099",0.193266666666667,0.154533333333333
"70100",0.0509,0.0509
"70101",-0.0266,-0.0031
"70103",-0.0681,-0.0712
"70110",0.334166666666667,0.0502333333333333
"70113",-0.113866666666667,-0.0717333333333333
"70118",0.0268,0.03525
"70120",0.02605,0.02815
"70122",0.122333333333333,0.0771
"70123",-0.0135,0.0371
"70127",-0.0428,-0.05955
"70129",0.1289,-0.2171
"70133",0.0224,0.0824
"70134",-0.1701,-0.0684
"70144",-0.0081,0.12355
"70147",0.0053,0.0852
"70152",-0.00545,0.00945
"70153",-0.09575,-0.0301
"70155",-0.0198,-0.00776666666666667
"70157",-0.0101,0.0158
"70160",0.0175666666666667,-0.0157666666666667
"70163",-0.0899,-0.0083
"70166",-0.0057,0.1675
"70178",0.0662,-0.0645
"70186",0.0204,0.0421
"70192",0.0419,0.0117
"70202",-0.0722,-0.0462
"70208",-0.0834,-0.051
"70209",0.0061,-0.0738
"70218",-0.0447,-0.0504
"70223",0.052,0.03545
"70225",-0.13815,-0.19625
"70226",-0.2372,0.0254
"70227",0.0216,0.0385
"70230",0.1267,0.0221
"70231",0.1792,0.03695
"70233",-0.0101666666666667,-0.0246666666666667
"70235",0.1054,-0.0675
"70237",-0.0017,0.0108
"70238",0.25335,0.2357
"70239",-0.1323,-0.0746
"70240",-0.0163,0.1585
"70246",-0.1342,-0.1302
"70247",0.002,-0.0041
"70248",-0.083,-0.1097
"70252",-0.2021,0.0159
"70257",0.0046,0.0055
"70258",0.0457,0.0842
"70261",0.0403,0.0277
"70266",0.0267666666666667,-0.0142
"70274",-0.1673,-0.0489
"70281",-0.1887,-0.0565
"70285",0.0233,0.18415
"70286",0.1748,0.298
"70291",-0.3001,0.0086
"70292",-0.0882,-0.109233333333333
"70294",-0.0295,-0.105
"70296",-0.1768,-0.1421
"70297",0.1967,0.1628
"70299",-0.1084,-0.2082
"70300",-0.163,0.0069
"70310",0.05685,0.04445
"70312",0.0397,0.0178
"70314",-0.0695,-0.01795
"70315",-0.2491,0.0483
"70316",-0.0113666666666667,-0.0275666666666667
"70317",-0.195,-0.0024
"70319",0.0024,0.1765
"70333",0.0932,0.1018
"70335",0.2487,0.145
"70337",0.108,-0.0437
"70345",0.0053,-0.1408
"70348",0.348,0.1693
"70349",-0.0805,0.0155
"70350",0.0177,0.0199
"70351",-0.0492,-0.045
"70354",0.0459,0.1496
"70355",0.0326,0.01405
"70356",0.0473,0.0879
"70357",-0.1319,-0.137
"70358",-0.11635,0.0621
"70359",-0.12025,-0.1523
"70361",0.162,0.136675
"70362",-0.1603,-0.1642
"70363",-0.14825,-0.22035
"70365",0.071,0.0401
"70369",-0.01745,-0.0282
"70370",0.0883,-0.028
"70373",0.0082,0.02555
"70375",0.2079,0.2219
"70377",0.0924,0.1831
"70380",0.0236,0.0776
"70381",0.0220333333333333,-0.1275
"70382",-0.0089,0.01855
"70383",0.0175333333333333,-0.0127333333333333
"70385",-0.1367,0.0055
"70387",-0.035425,0.0229
"70392",0.0625,0.0831
"70393",-0.0514,-0.0988
"70394",-0.1304,-0.0497
"70396",-0.0293,-2e-04
"70397",0.0269,0.0209
"70405",0.012,-0.1018
"70408",-0.00610000000000001,0.102433333333333
"70415",0.12355,0.0412
"70417",-0.0294,-0.0113
"70419",-0.0504666666666667,-0.043
"70420",0.0407,0.0096
"70422",0.02895,0.02855
"70423",-0.2031,-0.1099
"70425",0.05175,-0.003
"70426",-0.0704,-0.0905
"70427",-0.0778333333333333,-0.0659
"70428",-0.0999,-0.0287666666666667
"70430",-0.0117,0.0627
"70432",0.1876,0.11825
"70433",-0.00295000000000001,-0.0875
"70435",-0.14755,-0.1973
"70439",0.0555,0.01425
"70441",-0.0512,0.0954
"70445",-0.0354,0.0146
"70450",-0.0951,-0.1354
"70451",-0.0719,0.0417
"70454",0.2215,0.1607
"70456",-0.0417,-0.0129
"70457",-0.0503,0.0086
"70458",0.0891,0.0329
"70461",-0.05585,-0.06605
"70465",-0.0335333333333333,0.0977666666666667
"70466",-0.0271,0.02535
"70470",-0.0269333333333333,-0.0612666666666667
"70472",0.0047,-0.058
"70478",-0.0049,0.0176
"70481",0.0581,-0.0342
"70484",0.4097,0.1598
"70487",-0.024,-0.0969
"70491",0.0741,0.1433
"70495",-0.0281,0.0449666666666667
"70497",-0.1511,-0.1792
"70503",-0.044125,0.045725
"70508",0.06688,0.000779999999999997
"70510",-0.0036,-0.0329
"70511",0.0916,-0.2637
"70523",-0.1316,0.0312
"70527",-0.02395,0.04295
"70530",0.3173,0.0345
"70533",-0.00253333333333334,0.0742666666666667
"70536",-0.0971,0.0251
"70537",0.1108,0.073
"70544",-0.14745,-0.0143
"70546",-0.041525,0.00295
"70549",0.0115666666666667,-0.0172
"70550",0.0774,0.0561
"70551",0.0399,0.07945
"70552",-0.1264,-0.0961
"70556",-0.0296,-0.0416
"70560",-0.09825,0.08255
"70561",-0.0315,0.0073
"70564",0.0124,0.1106
"70567",-0.0556,0.01225
"70568",0.0606666666666667,0.0473666666666667
"70571",-0.1535,0.0562
"70572",0.0241,-5e-04
"70573",0.03445,0.0989
"70574",0.16255,0.0435
"70575",0.0495,-0.0155
"70579",0.071675,0.054375
"70584",-0.0434,-0.0234
"70591",0.1894,0.14775
"70592",-0.1311,-0.0549
"70593",-0.0776,0.0493
"70594",-0.0107,0.1085
"70598",-0.04405,0.03485
"70599",0.1275,0.0232
"70601",-0.05935,-0.04245
"70602",0.0722,-0.0258
"70603",-0.1574,-0.1311
"70604",0.3133,0.1409
"70605",0.15125,0.13035
"70611",-0.10065,-0.0624
"70612",-0.0402,-0.0469
"70615",-0.0028,-0.1284
"70616",-0.0308,-0.0504
"70617",-0.0229,0.0119
"70620",0.0114,0.075025
"70624",0.09455,0.1213
"70625",0.0211,0.0403
"70626",-0.1888,0.0843
"70638",0.00925,-0.14245
"70640",0.000899999999999998,0.0856
"70645",-0.0801,0.0649
"70646",-0.0493,-0.07875
"70650",-0.0403,-0.0276
"70652",-0.105566666666667,-0.0469333333333333
"70661",0.0036,-0.0482
"70673",-0.00265,-0.080775
"70675",-0.00536666666666666,-0.0228666666666667
"70676",-0.0136333333333333,0.0330666666666667
"70681",-0.1065,0.0247
"70683",0.1536,0.0574
"70686",-0.1289,-0.083
"70693",0.0567,0.04765
"70696",0.144,0.0943
"70699",0.0379,0.056
"70701",-0.09545,-0.0323
"70717",0.055,0.3158
"70719",-0.0587,-0.0313
"70720",0.0741,-0.0183
"70725",0.1613,0.0254
"70726",-0.0908,-0.0418
"70727",0.0204,0.0029
"70729",0.01485,-0.0708
"70730",-0.17055,-0.0946
"70744",-0.0187,-0.00275
"70747",-0.0408333333333333,-0.0114
"70750",0.0421333333333333,0.0639666666666667
"70753",0.1873,0.0017
"70757",0.06415,0.0298
"70762",-0.0329,-0.4185
"70767",0.0219,-0.0618
"70769",-0.0175666666666667,0.114266666666667
"70771",0.151,0.18875
"70772",-0.0309,-0.0529
"70779",-0.1494,-0.159
"70784",-0.126,-0.2257
"70785",-0.01515,0.0837
"70788",0.1324,0.1706
"70789",0.03625,0.1253
"70790",0.0765,0.01525
"70791",-0.02135,-0.02025
"70796",0.0433,-0.1236
"70797",-0.06456,-0.0263
"70799",-0.02345,-0.0336
"70800",-0.0731,-0.0174
"70802",0.04435,-0.0039
"70804",-0.02025,0.017
"70807",-0.056,-0.2522
"70808",0.0595,0.118033333333333
"70809",0.0112,0.0403
"70810",0.0186,0.03
"70821",0.1727,-0.1088
"70823",0.0754,0.0695666666666667
"70827",0.0254,0.00605
"70829",-0.0395,-0.0073
"70831",-0.0021,-0.034
"70834",0.005,0.029
"70835",0.1631,0.0416
"70839",0.0598,0.1988
"70840",-0.1608,-0.1717
"70843",-0.0729,-0.01685
"70844",-0.0679,-0.0025
"70845",-0.1123,-0.0412
"70846",-0.02865,0.10415
"70852",-0.034,0.1112
"70853",0.0024,-0.0882
"70858",0.0096,0.0021
"70859",-0.0678,-0.0809
"70861",0.0059,-0.0943
"70862",-0.0038,-0.1018
"70864",-0.07,-0.003
"70866",-0.0805,-0.1107
"70867",0.0823,-0.0355
"70868",-0.2787,-0.1946
"70873",0.0939,-0.0125
"70874",0.1173,0.1058
"70875",-0.226,-0.1223
"70876",0.0806,0.0708
"70881",-0.1238,-0.2397
"70882",0.0395,0.0361
"70884",0.0675,0.0779
"70885",0.0447,0.00195
"70886",0.0672,-0.0332
"70887",0.19805,0.176
"70891",0.0148,-0.0419666666666667
"70892",-0.0186,-0.01815
"70893",0.0177,0.066
"70894",-0.0041,0.0611
"70897",-0.0262,-0.1209
"70898",0.1945,-0.0105
"70900",-0.0218,-0.0466
"70901",-0.148,-0.0274
"70902",0.1734,0.3101
"70909",-0.04305,0.0412
"70911",0.02845,0.04315
"70917",0.0885,0.0123
"70918",-0.0671,-0.0981
"70920",0.018,-0.1039
"70924",0.1428,-0.0311
"70925",-0.05635,0.02365
"70928",-0.0283,-0.0285
"70930",0.0901333333333333,0.103933333333333
"70933",0.0879,0.1401
"70934",0.0053,-0.1102
"70936",-0.0091,0.0013
"70941",-0.0996,0.0116
"70945",-0.01735,-0.04205
"70948",-0.0933,0.0026
"70951",-0.1045,-0.1905
"70952",-0.1038,0.0039
"70956",-0.139,-0.0265
"70957",0.0503,0.1108
"70960",-0.0212,0.0275
"70962",-0.1382,0.0617
"70966",0.126,0.0775
"70967",0.0241,2e-04
"70971",-0.2153,-0.243
"70974",0.0339,-0.00353333333333334
"70976",0.0759,-0.0063
"70977",0.0157,0.1341
"70979",0.0797,0.0175
"70980",0.0068,-0.0401
"70981",0.1162,0.2355
"70984",0.0403,-0.0213
"70987",-0.1583,0.022
"70988",0.0755,0.0493
"70989",0.0085,-0.044
"70992",0.0026,0.0211
"70993",0.081,0.1175
"70995",0.0995,0.0079
"70997",-0.0727,-0.0455
"70998",0.1084,0.0869
"70999",-0.1789,0.0074
"71001",-0.1694,-0.003
"71003",0.0915,0.1503
"71007",-0.1996,-0.1072
"71008",-0.1397,-0.0675
"71009",0.1133,0.0691
"71011",0.1603,0.0693
"71018",0.1775,0.2703
"71020",-0.0838,-0.13905
"71026",-0.2245,-0.2593
"71027",-0.1983,-0.0454
"71029",0.0041,0.0083
"71032",0.0422,-0.013
"71033",-0.04495,-0.05565
"71037",0.049,-0.2284
"71038",0.013,0.1081
"71040",-0.0244,-0.098
"71041",0.0546,0.11455
"71042",0.0061,-0.0636
"71046",-0.0663,-0.0952
"71050",-0.0058,-0.0728
"71051",-0.0831,-0.0155
"71054",0.0912,0.0751
"71056",-0.0962,-0.0845
"71059",-0.03715,0.0512
"71062",-0.1288,-0.2833
"71063",0.04535,0.0512
"71064",-0.0889,-0.0833
"71066",-0.0781,-0.1751
"71067",-0.0864,-0.1406
"71069",0.0788,-0.03824
"71071",-0.1356,0.0153
"71080",-0.1279,-0.0943
"71081",-0.0974,-0.0128
"71082",-0.0199,-0.115
"71084",0.0141,0.0274
"71085",-0.02805,-0.07205
"71086",0.02645,0.01305
"71088",-0.0142,-0.1861
"71089",0.04395,0.05735
"71090",0.0474,0.0919
"71091",-0.02645,-0.10675
"71093",-0.0647,0.0823
"71096",-0.0398,-0.0602
"71097",0.0087,-0.1229
"71099",-0.1547,0.002
"71101",-0.0754,-0.13055
"71103",-0.0502,0.0051
"71106",-0.1569,-0.2435
"71111",0.1008,0.0657
"71113",-0.0084,-0.0576
"71116",-0.03568,-0.00716
"71120",0.0595,0.0093
"71122",-0.1013,-0.0475
"71125",-0.2127,-0.1817
"71128",0.1095,0.1655
"71130",0.0119,0.0949
"71131",0.086,0.01655
"71132",-0.0673666666666667,-0.0797
"71133",0.1558,0.1894
"71134",0.0407,0.0465
"71135",0.0583,0.1125
"71137",0.0415,0.1133
"71138",-0.0282,-0.0863
"71141",-0.0198,-0.0474
"71145",0.01045,0.12665
"71146",0.0977,-0.07515
"71147",-0.096625,-0.06885
"71148",-0.0146,-0.0347
"71151",-0.0286666666666667,-0.0544
"71153",-0.11,-0.0165
"71154",0.0921,0.3483
"71156",0.0118,-0.06985
"71158",-0.1308,-0.0725
"71159",0.0817,0.0987
"71161",0.2532,0.0685
"71162",0.0636,0.1509
"71163",-0.047,0.02535
"71164",0.0376,0.1312
"71165",0.057,0.0199
"71166",0.2375,0.1496
"71169",-0.0443,-0.1144
"71172",-0.0217,-0.0709
"71174",-0.0444,0.076
"71175",0.163325,0.0336
"71176",0.0945,0.0235
"71177",0.0661333333333333,0.0705
"71181",-0.0563,-0.0782
"71182",-0.151,-0.135
"71183",0.1158,0.1399
"71186",-0.1213,0.0549
"71190",-0.0682,-0.1389
"71198",-0.1539,-0.0036
"71200",-0.0433,-0.005
"71203",0.032,0.0871
"71205",0.1179,0.0943
"71206",0.1799,0.11125
"71207",0.01135,0.1117
"71208",-0.151,-0.1098
"71209",-0.0282,-0.1781
"71213",-0.04075,0.10145
"71220",-0.0734,-0.2415
"71223",-0.1285,-0.2222
"71226",-0.1898,-0.0184
"71227",-0.0282,-0.091
"71228",0.13925,0.17815
"71232",-0.1206,-0.0485
"71233",0.0787,0.0439
"71234",-0.0837,-0.0077
"71235",0.0309,0.0693
"71236",-0.0855,-0.0827
"71238",-0.0015,0.0392
"71240",0.0528,-0.0848
"71241",-0.0189,-0.1143
"71242",-0.02095,0.0502
"71243",-0.012,0.0403
"71244",0.061,0.0454
"71247",0.0692,0.1319
"71248",0.0396,-0.0244
"71249",-0.0355,0.1348
"71251",0.0036,-0.1299
"71252",0.0115,0.0769
"71254",0.2025,0.0116
"71263",0.0881,-0.04
"71264",0.1439,0.0291
"71265",-0.0836,0.0041
"71266",-0.1108,-0.1022
"71268",0.09405,0.06955
"71274",-0.0308,-0.0966
"71275",-0.0176,-0.1681
"71276",-0.0079,-0.206
"71278",0.0194,-0.0877
"71279",0.0557,-0.0276
"71281",-0.0942,-0.0559
"71285",-0.0067,0.1767
"71287",-0.0351,-0.1348
"71289",-0.0662,0.0927
"71290",-0.0315,-0.07165
"71291",0.0239,-0.0357
"71295",-0.0275,-0.123
"71296",-0.1472,-0.1167
"71298",-0.1096,0.0126
"71300",-0.0814,-0.0524
"71302",-0.135366666666667,-0.113
"71303",-0.1248,0.1519
"71304",-0.1056,-0.0494
"71306",0.0170333333333333,0.0221
"71308",0.0131,0.0325
"71310",-0.10625,0.00610000000000001
"71313",-0.0439,0.02235
"71314",-0.0776,0.0223
"71321",-0.0271,-0.0272
"71322",-0.1212,-0.0837
"71323",-0.0568666666666667,0.1481
"71325",0.0066,-0.0462
"71326",0.1319,0.048
"71327",-0.0901,-0.0061
"71330",-0.01545,0.045
"71335",0.0974,-0.116
"71336",-0.09645,-0.04435
"71339",0.0028,-0.051
"71340",0.0434666666666667,0.0409333333333333
"71342",0.0334,-0.1567
"71345",0.0117,0.1046
"71349",0.044,0.0088
"71354",0.07135,-0.04725
"71355",0.1289,0.2801
"71357",-0.1416,0.0673
"71361",0.0925666666666667,0.00523333333333333
"71362",0.0411,0.1142
"71363",-0.0323,0.032
"71365",0.0237,0.0186
"71367",0.0416,-0.0244
"71369",-0.07825,-0.1005
"71371",0.0478666666666667,0.163633333333333
