"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"69113",0.7623,0.1986
"69116",0.2953,-1.2236
"69117",-2.0586,-0.8946
"69120",-0.5039,0.1708
"69121",-0.4287,0.1684
"69123",-1.2884,0.0386
"69125",0.10845,0.48315
"69126",0.4228,1.3245
"69129",-0.5395,0.3088
"69131",0.72714,-0.11358
"69134",-1.1983,1.4998
"69136",-0.0219,-0.7119
"69137",-1.7466,-1.4637
"69142",0.4607,0.0188
"69146",0.2393,0.2446
"69147",-0.415,-0.369
"69149",-0.428,-0.4936
"69150",0.8086,1.7581
"69151",0.31485,0.1497
"69155",0.38275,0.72525
"69156",-1.6142,-1.2764
"69159",0.29435,-0.019
"69161",-1.9865,-0.3855
"69162",-0.7135,-1.544
"69163",-0.489375,0.00287500000000004
"69165",-0.7918,-1.3019
"69166",-1.3911,0.1449
"69168",-1.0117,-1.0464
"69169",-1.1036,-1.2253
"69170",-1.481,0.3677
"69171",-0.5967,-0.0346
"69178",-0.633675,-0.275125
"69179",-0.2058,-0.12165
"69181",1.0867,0.1994
"69183",0.9934,1.4775
"69185",0.2894,0.0558
"69186",0.4082,0.5921
"69187",-1.0386,-0.3899
"69188",1.48584,0.66748
"69189",0.0067,-1.3699
"69190",-0.4165,-0.9828
"69191",0.3622,-1.0973
"69192",-3.1049,-1.3986
"69193",-0.0801,-0.3453
"69195",-1.2021,-2.5574
"69202",1.1534,1.62585
"69207",0.1946,0.489233333333333
"69215",0.1783,0.5693
"69216",-1.1328,-0.6507
"69217",-0.726525,-0.383875
"69219",-0.37045,0.3156
"69221",-0.8131,-0.7832
"69225",-1.3507,-0.6011
"69226",0.0422,-0.208
"69227",0.1221,0.6496
"69228",-0.8365,0.0503
"69232",1.9883,1.9871
"69234",-0.7415,-0.3311
"69237",0.190833333333333,0.593233333333333
"69239",0.975,-1.6088
"69241",0.4121,0.3264
"69248",0.2673,0.0811
"69253",-1.6478,-1.1698
"69256",0.617533333333333,-0.236866666666667
"69257",0.765033333333333,0.839133333333333
"69259",-0.4758,-0.44455
"69260",0.9286,1.471
"69263",-1.08855,0.2578
"69269",-0.5626,0.1769
"69270",-0.04745,0.39965
"69274",0.3411,0.626
"69276",-0.17085,0.1393
"69277",0.6056,-0.4213
"69281",2.184,1.5302
"69286",2.0165,1.2062
"69287",-0.18275,0.20235
"69288",0.37955,0.07565
"69291",0.3288,0.1635
"69294",-1.0113,-1.3823
"69296",0.1582,-0.4593
"69297",-0.3716,0.2401
"69299",-0.1552,-1.0433
"69301",0.2727,0.5847
"69303",-0.0546,0.2819
"69305",-1.9111,-2.3143
"69306",-0.677,1.5717
"69307",2.8052,2.6075
"69309",-0.8845,-1.6297
"69310",0.8373,0.8668
"69311",0.203,1.4472
"69312",1.226,0.335366666666667
"69314",-0.5898,-0.1406
"69315",0.0671,0.7957
"69317",-1.1673,0.3602
"69318",-0.9046,-1.8701
"69320",-0.7997,-0.5698
"69324",0.2675,0.2569
"69325",-0.7051,-0.8773
"69327",-0.2413,0.9283
"69329",-0.4046,0.6289
"69332",-0.7101,-0.5133
"69334",0.704,0.1304
"69338",1.8379,0.1544
"69339",0.6795,-0.5329
"69347",1.4506,0.5248
"69349",-0.1384,0.8063
"69350",0.3472,-0.0053
"69351",-0.7581,-0.8359
"69352",0.2222,0.66175
"69354",1.22855,-0.21775
"69358",-2.5499,-0.3917
"69362",0.3964,1.2846
"69363",-1.2492,-2.1096
"69364",0.12295,0.7974
"69367",0.65615,0.5212
"69368",0.51855,0.602425
"69369",0.9643,0.459
"69370",-2.1063,-1.0902
"69371",-0.1342,-0.7572
"69372",0.8837,0.1041
"69376",0.2426,0.1389
"69379",-1.1714,0.213
"69380",0.0842,-0.1119
"69382",-0.4589,0.0535
"69384",-0.7465,-0.4561
"69386",-1.0639,-0.7982
"69387",-0.4723,-0.7055
"69388",0.3165,0.3427
"69389",0.5329,0.6473
"69391",-2.2998,-0.5051
"69397",0.6855,0.6228
"69398",0.37755,-0.25755
"69399",-0.185833333333333,-0.8689
"69401",0.1469,1.50935
"69408",1.4054,1.652
"69413",0.1451,0.2055
"69416",-0.1966,-0.1062
"69423",0.7391,-0.5416
"69428",0.7651,-1.5179
"69430",0.2469,0.2214
"69433",-0.3695,-0.7389
"69434",0.381,-0.12145
"69439",0.0627,-1.1252
"69440",-0.348625,0.58625
"69441",-1.0325,-1.359
"69442",-0.4298,1.8415
"69443",-0.6517,0.1643
"69444",0.3372,0.729533333333333
"69453",0.0539,0.829
"69454",-0.9741,0.163
"69456",-0.7694,-0.70045
"69457",0.7567,0.9684
"69459",-0.7039,-1.0278
"69469",0.0159,1.2267
"69470",0.1436,-0.3485
"69473",-0.1718,-0.1394
"69476",-1.04815,-0.11115
"69478",0.66945,-0.0858
"69479",0.6378,-0.2287
"69480",-0.5946,-0.97215
"69481",-1.9139,-0.1146
"69482",0.1844,0.4538
"69487",-0.8489,1.4177
"69496",0.3407,0.8217
"69499",1.94885,1.04695
"69504",0.892,0.8995
"69511",-0.1531,0.3047
"69517",-0.4472,0.3976
"69519",-1.0101,0.6314
"69520",2.2952,-0.6145
"69524",1.7534,-1.3283
"69527",-0.330266666666667,-0.564566666666667
"69528",-1.2257,0.8512
"69533",-0.9414,0.1567
"69534",-0.4504,-1.0657
"69535",-0.083,-0.3217
"69536",-0.84185,0.1096
"69537",-1.0457,-0.4037
"69538",0.0339,0.6129
"69539",-0.5186,-0.755
"69540",-0.1239,0.0041
"69541",-2.3114,-1.1025
"69542",-1.7107,-1.241
"69543",-4.0325,-5.6495
"69544",0.9846,0.7804
"69546",-0.2643,1.1562
"69547",0.3231,-0.3276
"69548",-0.4939,-0.02675
"69549",0.3022,0.7294
"69550",2.3848,0.4972
"69551",0.7644,0.5252
"69553",-0.0116,0.9199
"69554",-0.19985,0.17375
"69556",0.2159,-0.2162
"69562",0.19405,-0.19855
"69563",-1.4359,-0.0556
"69564",0.7894,0.1809
"69565",-0.6424,-0.3097
"69566",0.6722,-0.0532
"69568",-1.0384,0.01035
"69571",-0.6927,-0.9197
"69572",-0.4607,0.0446
"69573",0.9123,0.5217
"69574",0.2355,0.2537
"69576",-4.5697,-3.4781
"69577",-0.9415,-0.8912
"69578",-2.0775,1.1975
"69581",0.22495,0.0361
"69582",0.458,-0.0306
"69585",-1.1575,0.17385
"69587",0.8791,0.775633333333333
"69590",-0.4116,0.5321
"69591",1.0891,0.3183
"69592",1.9361,0.7076
"69593",-1.6715,-1.2107
"69594",-0.704,0.1211
"69596",-0.58795,-0.9689
"69597",-0.123566666666667,-0.603
"69601",-0.1538,-0.1709
"69602",0.1813,-1.1451
"69605",0.659966666666667,0.636166666666667
"69606",0.68305,0.5204
"69608",0.5001,-0.7373
"69611",-0.8632,-0.1624
"69612",-0.7433,0.0486000000000001
"69617",-0.4503,0.1847
"69623",-1.4224,0.1546
"69625",-0.5838,-0.2603
"69627",0.8412,0.7051
"69631",-1.2591,0.3227
"69632",0.355366666666667,0.0566
"69634",0.5099,1.6361
"69635",1.50665,0.4102
"69638",-0.9532,-0.803
"69639",0.8631,0.7994
"69640",-1.3546,0.14575
"69641",-0.38965,-0.4723
"69642",-0.5448,-0.2631
"69652",-1.5617,-1.0256
"69654",0.2539,-0.1475
"69655",-0.5366,-0.4094
"69656",0.6665,-0.5149
"69657",0.5451,-1.7995
"69660",-0.4881,-0.3444
"69661",-0.2126,0.8914
"69662",-0.1137,0.0157
"69663",-1.1728,-0.2192
"69664",0.3082,0.2887
"69665",0.3936,0.8092
"69666",-1.0326,-1.8087
"69668",1.0932,1.36
"69671",0.123,-0.6247
"69672",-1.1431,-0.0624
"69674",0.2578,-0.3072
"69675",-1.0249,-0.8233
"69677",-2.464,-1.093
"69681",-0.9005,1.1758
"69683",-0.7219,-0.2914
"69684",0.8639,1.1608
"69692",-0.9724,0.6934
"69693",-0.1533,-2.307
"69694",-0.3414,1.0359
"69696",-0.5985,1.0592
"69697",1.591,-0.3336
"69698",-0.1754,-0.5267
"69699",2.6196,-0.4119
"69700",-0.453433333333333,-0.257066666666667
"69702",-1.2311,-0.4325
"69706",-1.13243333333333,-0.936766666666667
"69707",-1.1007,0.512
"69709",-0.8001,-0.5054
"69710",-1.3862,-0.531
"69714",-0.211033333333333,-0.000633333333333338
"69716",-0.53495,-0.5376
"69718",0.145966666666667,0.6364
"69719",0.0318666666666667,0.554
"69721",0.193,0.961
"69723",-1.46226666666667,-0.880566666666667
"69724",0.0319,-0.4568
"69726",-0.0121,0.7705
"69727",-0.6196,-1.0683
"69731",-1.2977,-0.9801
"69736",0.0448,-0.9752
"69737",-0.657,-1.13943333333333
"69739",-1.3255,-1.0947
"69740",0.9866,0.3014
"69742",-1.26205,-1.011425
"69743",0.604233333333333,1.05536666666667
"69747",0.7895,0.6142
"69748",-1.0686,-1.7308
"69750",-0.3991,-1.204
"69752",-0.1632,-0.195766666666667
"69754",-1.2386,0.3666
"69757",-0.1224,-1.0783
"69761",-0.354,0.0706
"69769",-1.7211,-2.7415
"69770",-2.7351,-1.468
"69771",9e-04,0.0877
"69772",0.065,0.3903
"69773",0.5566,-0.1095
"69774",3.6997,0.3544
"69780",0.4253,0.2762
"69781",-0.3047,-1.1745
"69784",1.2427,2.9284
"69785",-0.5331,-0.6935
"69786",-0.7613,-0.0269333333333333
"69787",-2.9606,-0.8559
"69788",-0.6706,0.1309
"69790",-0.5451,0.5947
"69792",-0.93945,-0.8282
"69798",-1.7183,-0.18315
"69802",0.2222,1.0013
"69804",-0.4826,-0.0334
"69806",-0.666,-0.9559
"69807",0.571,0.3157
"69808",0.4991,1.342
"69809",-0.9467,0.0184
"69810",-0.2205,0.8562
"69812",0.4087,2.0568
"69814",0.1102,-0.08365
"69815",-1.5989,-1.4622
"69816",-1.8001,-1.1192
"69820",-0.85375,-0.8757
"69821",0.2809,-0.1855
"69823",0.280475,0.316425
"69824",1.0232,0.5091
"69826",0.3715,1.0933
"69833",-1.51755,-0.16655
"69834",-0.08375,0.27005
"69836",0.1935,1.6274
"69837",0.9831,0.3826
"69847",-1.0067,-2.3359
"69852",-1.1381,-1.9
"69857",-0.0609,-0.2032
"69860",-0.77885,-1.1816
"69861",-0.3272,0.1883
"69863",-0.34282,-0.5568
"69864",1.8293,0.1331
"69865",-1.6664,0.14165
"69870",0.7565,-0.0299
"69871",-0.2792,-0.1841
"69875",-0.562,-0.1629
"69876",0.5719,0.7056
"69878",-0.4454,0.4193
"69881",1.8443,1.6377
"69882",-0.794,-0.656
"69885",-0.2702,-1.6248
"69890",0.7809,0.7276
"69893",-0.3565,0.4551
"69894",0.2028,0.7354
"69895",1.83165,1.2261
"69900",-1.5941,-2.1513
"69902",-0.3685,0.2839
"69903",1.7901,1.1823
"69904",-0.4853,-0.4844
"69906",-0.339533333333333,-1.04006666666667
"69908",-1.4018,-1.7913
"69909",-0.6321,0.6795
"69912",0.26,0.4168
"69917",-0.3515,-0.1469
"69918",0.6565,-1.0094
"69920",-0.846,-0.776
"69922",-0.41115,-0.33315
"69923",-0.0105999999999999,1.07265
"69928",-2.1502,-0.7754
"69930",0.38495,0.15945
"69934",-0.4581,-0.1922
"69938",-0.5327,0.2579
"69940",-0.0044,0.05175
"69941",-6.4043,-6.1604
"69942",-0.7087,-0.138
"69944",0.16,1.3666
"69952",0.2688,0.6944
"69953",0.9525,0.971
"69955",-1.3272,-0.78915
"69956",0.051,-0.0888
"69957",-0.6562,0.7282
"69960",-0.3428,0.2989
"69961",-0.4127,-0.3868
"69962",0.4155,-0.8451
"69964",-0.0233,0.3683
"69966",-0.8098,0.8908
"69968",1.9476,1.0399
"69976",-1.0699,1.5683
"69981",0.237833333333333,0.809466666666667
"69982",-1.7541,-0.6105
"69987",-1.4814,0.5689
"69993",-0.11435,0.073
"70003",0.5666,1.0719
"70004",0.3897,0.0282
"70008",-0.661533333333333,0.121533333333333
"70012",0.0046,0.2208
"70020",0.0173,0.4386
"70021",-0.6306,-0.2655
"70024",0.6077,0.0524
"70025",-2.1451,-0.3911
"70026",-1.363,-1.3794
"70028",-0.77695,-0.6591
"70031",-0.2924,-0.2125
"70036",0.9155,0.5894
"70040",-0.4952,-0.39105
"70044",-0.5735,0.3361
"70045",-0.6187,-0.165
"70047",0.1425,1.1787
"70052",-0.1049,0.1252
"70054",-0.16055,-0.611
"70059",0.342,0.9628
"70060",-0.0899333333333333,-0.212733333333333
"70061",0.6075,-0.0557
"70062",-0.0425,-0.9334
"70069",-0.75375,-0.13665
"70073",0.6711,-0.1122
"70078",2.4348,1.97865
"70080",0.2214,0.363233333333333
"70082",-0.9472,-0.2508
"70083",-0.0361,-0.26035
"70086",0.0195,0.7802
"70088",1.0208,1.0981
"70090",0.186,-0.6232
"70093",0.56745,0.73045
"70097",-1.4119,-1.5641
"70099",1.6999,1.30403333333333
"70100",0.5004,0.5
"70101",-0.5352,-0.0623
"70103",-0.62825,-0.6757
"70110",2.40773333333333,0.285333333333333
"70113",-1.51276666666667,-1.0062
"70118",0.2223,0.29765
"70120",0.34175,0.41395
"70122",1.3234,0.701766666666667
"70123",-0.1414,0.3895
"70127",-0.30175,-0.42945
"70129",0.8185,-1.3789
"70133",0.152,0.5597
"70134",-1.3925,-0.49815
"70144",-0.2843,1.1487
"70147",0.0339,0.5487
"70152",0.03555,0.02765
"70153",-0.76725,-0.15715
"70155",-0.203,-0.0647666666666667
"70157",-0.1101,0.1716
"70160",0.0395,-0.162433333333333
"70163",-1.125,-0.1039
"70166",-0.0756,2.2234
"70178",1.5742,-1.5338
"70186",0.3504,0.7226
"70192",0.3045,0.0851
"70202",-0.5921,-0.3789
"70208",-2.229,-1.3637
"70209",-0.1003,-0.98495
"70218",-0.2778,-0.3127
"70223",0.7056,0.50995
"70225",-1.30835,-1.79935
"70226",-2.5281,0.2703
"70227",0.1022,0.1824
"70230",1.3551,0.2368
"70231",1.07805,-0.13425
"70233",-0.346333333333333,-0.7509
"70235",1.0983,-0.703
"70237",-0.0196,0.128
"70238",1.94465,1.60805
"70239",-2.8242,-1.5928
"70240",-0.26945,0.09705
"70246",-0.707,-0.6863
"70247",0.0361,-0.0741
"70248",-2.1639,-2.8615
"70252",-1.83215,0.0447499999999998
"70257",0.0648,0.0766
"70258",0.4774,0.8803
"70261",0.3022,0.2079
"70266",0.3374,-0.224
"70274",-1.0775,-0.3148
"70281",-1.3994,-0.4189
"70285",0.28135,1.62235
"70286",1.6252,2.7715
"70291",-2.3477,0.0671
"70292",-0.514866666666667,-0.893666666666667
"70294",-0.5928,-2.111
"70296",-2.0553,-1.6514
"70297",0.5162,0.37455
"70299",-1.3959,-2.6811
"70300",-1.678,0.0709
"70310",0.64175,0.45625
"70312",0.5502,0.2468
"70314",-0.76395,-0.4344
"70315",-2.0014,0.3882
"70316",-0.699633333333333,-0.4887
"70317",-2.44335,-0.1902
"70319",0.0301,2.203
"70333",1.475,1.6102
"70335",1.872,1.0919
"70337",0.6743,-0.2729
"70345",0.0347,-0.914
"70348",6.1564,2.9945
"70349",-2.1197,0.4086
"70350",0.2615,0.2943
"70351",-0.7662,-0.7007
"70354",-0.6952,0.2218
"70355",0.40075,0.1637
"70356",0.22,0.5479
"70357",-0.87065,-1.00665
"70358",-1.2395,0.41025
"70359",-1.35285,-1.8574
"70361",1.01095,0.9079
"70362",-1.9112,-1.9573
"70363",-1.1069,-1.25865
"70365",1.1608,0.6556
"70369",-0.62885,0.0852
"70370",0.5619,-0.1779
"70373",0.4989,0.2711
"70375",1.1446,1.2216
"70377",0.8997,1.7827
"70380",0.3779,1.2426
"70381",0.100733333333333,-1.50786666666667
"70382",0.01185,0.34775
"70383",0.132533333333333,-0.0662333333333333
"70385",-1.0687,0.043
"70387",-0.43725,-0.1557
"70392",0.5365,0.7131
"70393",-0.468,-0.9008
"70394",-1.4705,-0.5601
"70396",-0.5337,-0.0034
"70397",0.9027,0.7031
"70405",0.1432,-1.2115
"70408",0.0675,1.0592
"70415",0.55985,0.2687
"70417",-0.1483,-0.0573
"70419",-0.349933333333333,-0.4034
"70420",0.3343,0.0787
"70422",-0.08845,0.28655
"70423",-2.6162,-1.4151
"70425",1.23935,-0.1831
"70426",-0.8506,-1.0934
"70427",-0.6429,-0.534266666666667
"70428",-0.893133333333333,-0.243766666666667
"70430",-0.1051,0.5645
"70432",0.84225,0.53375
"70433",-0.0757000000000001,-0.7829
"70435",-1.15835,-1.5639
"70439",0.1387,-0.07225
"70441",-0.9234,1.7205
"70445",-0.3243,0.1337
"70450",-1.0018,-1.4268
"70451",-0.773,0.4491
"70454",1.0356,0.7513
"70456",-0.8556,-0.2653
"70457",-0.3713,0.0637
"70458",0.5429,0.2006
"70461",-0.72275,-0.73185
"70465",-0.362833333333333,0.7061
"70466",-0.27755,0.281
"70470",-0.504033333333333,-0.782366666666667
"70472",-0.39565,-0.5737
"70478",-0.0557,0.1987
"70481",0.4248,-0.2499
"70484",2.8092,1.0956
"70487",-0.2316,-0.9331
"70491",0.8393,1.6223
"70495",-0.608566666666667,0.535566666666667
"70497",-2.1293,-2.5259
"70503",-0.208475,0.34105
"70508",0.1585,0.07546
"70510",-0.0531,-0.4821
"70511",0.6342,-1.8254
"70523",-1.8337,0.4349
"70527",-0.3722,0.15385
"70530",2.4827,0.27
"70533",-0.0809333333333334,0.839133333333333
"70536",-0.8488,0.2196
"70537",0.87,0.5733
"70544",-1.98985,-0.4926
"70546",-0.167275,0.00127500000000003
"70549",0.0979666666666666,-0.187166666666667
"70550",0.5138,0.3721
"70551",0.43645,0.5919
"70552",-0.9268,-0.7046
"70556",-0.3061,-0.4298
"70560",-0.68055,0.59305
"70561",-0.3692,0.086
"70564",0.10315,0.80845
"70567",-0.6504,0.09635
"70568",0.615233333333333,0.505333333333333
"70571",-0.848,0.3104
"70572",0.3371,-0.0064
"70573",0.31425,0.9011
"70574",1.1261,0.45475
"70575",0.4336,-0.1354
"70579",0.27565,0.15045
"70584",-0.4996,-0.2694
"70591",3.1199,1.62585
"70592",-0.8051,-0.3369
"70593",-0.8969,0.5696
"70594",-0.0718,0.7287
"70598",-0.19705,0.1891
"70599",1.335,0.2423
"70601",-0.8709,-0.77045
"70602",0.8014,-0.2861
"70603",-3.5266,-2.9367
"70604",1.7527,0.7881
"70605",0.87515,0.79575
"70611",-1.596,-0.95315
"70612",-2.047,-2.3916
"70615",-0.09675,-1.4533
"70616",-0.5055,-0.8276
"70617",-0.39035,-0.00195000000000001
"70620",-0.0857499999999999,0.92855
"70624",0.9197,1.31485
"70625",0.0854,0.2781
"70626",-1.8634,0.8326
"70638",0.0791,-1.14365
"70640",0.0791,0.59455
"70645",-0.8613,0.6981
"70646",-0.2472,-0.5019
"70650",-0.2327,-0.2061
"70652",-1.2238,-0.687066666666667
"70661",0.0393,-0.5259
"70673",0.4151,-0.532275
"70675",-0.0763,-0.297466666666667
"70676",-0.118333333333333,0.173866666666667
"70681",-1.5429,0.3579
"70683",1.5442,0.5776
"70686",-2.0242,-1.3033
"70693",0.8115,0.7503
"70696",0.9164,0.6001
"70699",0.28005,0.4054
"70701",-0.3537,0.1454
"70717",0.3398,1.8776
"70719",-0.5132,-0.2737
"70720",0.2574,-0.0637
"70725",1.7333,0.2724
"70726",-0.8799,-0.4051
"70727",0.2112,-0.0109
"70729",0.3849,-1.00655
"70730",-1.0195,-0.53745
"70744",-0.1701,-0.08355
"70747",-0.817333333333333,-0.322033333333333
"70750",0.9548,0.8969
"70753",0.6633,0.0062
"70757",0.85375,0.4054
"70762",-0.177,-2.2493
"70767",0.2383,-0.6713
"70769",-0.115266666666667,0.727666666666667
"70771",0.9902,1.26725
"70772",-0.3466,-0.5936
"70779",-0.6085,-0.6475
"70784",-1.2121,-2.1717
"70785",-0.11705,0.7852
"70788",0.9892,1.2747
"70789",0.3181,0.60815
"70790",0.6837,0.1822
"70791",-0.1539,-0.23515
"70796",0.2863,-0.8164
"70797",-0.65804,-0.11052
"70799",-0.17145,-0.28745
"70800",-0.991,-0.2359
"70802",0.54225,-0.09435
"70804",-0.1646,0.1465
"70807",-0.7513,-3.3834
"70808",0.4862,1.0307
"70809",0.1576,0.5663
"70810",0.252,0.4071
"70821",1.7449,-1.0998
"70823",0.4741,0.212933333333333
"70827",-0.1102,0.1131
"70829",-0.2727,0.0789333333333333
"70831",-0.0315,-0.5138
"70834",0.0928,0.5348
"70835",0.7675,0.1957
"70839",0.2104,0.6994
"70840",-1.5786,-1.6852
"70843",0.027,1.5341
"70844",-0.7644,-0.0284
"70845",-0.8188,-0.3004
"70846",-0.4432,0.5631
"70852",-0.6362,2.0806
"70853",0.0188,-0.6981
"70858",0.0776,0.0167
"70859",-1.095,-1.3072
"70861",0.0503,-0.7988
"70862",-0.0384,-1.0186
"70864",-0.4904,-0.021
"70866",-0.6801,-0.9353
"70867",0.6389,-0.2757
"70868",-1.5204,-1.0616
"70873",0.9011,-0.1196
"70874",1.241,1.1189
"70875",-2.4324,-1.3162
"70876",0.8623,0.7575
"70881",-1.3799,-2.6721
"70882",-0.06955,0.26765
"70884",0.7693,0.8872
"70885",0.45395,-0.59365
"70886",1.2867,-0.6363
"70887",1.2277,1.07835
"70891",0.0529333333333333,-0.1681
"70892",-0.24345,-0.2133
"70893",0.1395,0.5205
"70894",-0.0603,0.8965
"70897",-0.2813,-1.2974
"70898",2.6882,-0.1445
"70900",-0.1603,-0.3435
"70901",-1.1377,-0.2105
"70902",1.5116,2.7038
"70909",-0.3543,0.32995
"70911",0.6224,0.76145
"70917",1.2675,0.1766
"70918",-0.5723,-1.0216
"70920",0.1212,-0.7008
"70924",0.9917,-0.2162
"70925",-0.22765,0.33895
"70928",-0.285,-0.2869
"70930",1.09213333333333,1.04503333333333
"70933",0.7,1.1151
"70934",0.0492,-1.0165
"70936",-0.2957,0.0433
"70941",-1.5562,0.1806
"70945",-0.0813,-0.39275
"70948",-1.1987,0.0337
"70951",-0.9331,-1.702
"70952",-1.2239,0.0454
"70956",-1.1199,-0.2138
"70957",0.5164,1.1385
"70960",-0.1627,0.2112
"70962",-1.335,0.5959
"70966",0.9722,0.5982
"70967",0.2788,0.0026
"70971",-1.571,-1.7732
"70974",0.4524,-0.159933333333333
"70976",1.1473,-0.0957
"70977",0.1413,1.2033
"70979",1.1485,0.2528
"70980",0.0478,-0.2836
"70981",0.5797,1.1752
"70984",0.1972,-0.28255
"70987",-1.5395,0.2141
"70988",0.37535,0.17535
"70989",0.0734,-0.381
"70992",0.0233,0.192
"70993",0.7605,1.1039
"70995",1.4572,0.116
"70997",-0.79485,-0.4921
"70998",0.48205,0.74505
"70999",-3.2614,0.1342
"71001",-1.6296,-0.0289
"71003",1.3072,2.1466
"71007",-1.5028,-0.8071
"71008",-1.1638,-0.5623
"71009",0.9893,0.6038
"71011",1.7975,0.7768
"71018",2.2577,3.4375
"71020",-0.8788,-1.2814
"71026",-1.5244,-1.7605
"71027",-2.9643,-0.6792
"71029",0.0437,0.0878
"71032",0.2565,-0.0792
"71033",-0.27085,-0.4521
"71037",0.3326,-1.5493
"71038",0.0793,0.6585
"71040",-0.4291,-1.7227
"71041",0.2396,0.73785
"71042",0.0789,-0.8193
"71046",-0.8157,-1.1711
"71050",-0.0516,-0.6519
"71051",-0.4814,-0.0896
"71054",0.7782,0.641
"71056",-1.3917,-1.2221
"71059",-0.23535,0.3659
"71062",-1.0935,-2.4053
"71063",0.485075,0.5219
"71064",-0.646,-0.6055
"71066",-0.6693,-1.5016
"71067",-1.1975,-1.9486
"71069",0.77858,-0.42452
"71071",-0.8053,0.0911
"71080",-1.3153,-0.9696
"71081",-1.0975,-0.1443
"71082",-0.166,-0.9574
"71084",0.2047,0.3982
"71085",-0.32385,-0.71025
"71086",0.3684,0.1668
"71088",-0.1963,-2.5724
"71089",0.5311,0.69
"71090",0.3252,0.63
"71091",-0.1197,-0.59975
"71093",-0.352,0.4472
"71096",-0.2676,-0.4046
"71097",0.0624,-0.8847
"71099",-1.4221,0.0184
"71101",-0.61135,-0.9986
"71103",-0.6746,0.0685
"71106",-1.0698,-1.6603
"71111",1.0428,0.6796
"71113",-0.0849,-0.5853
"71116",-0.59094,-0.04098
"71120",1.4918,0.233
"71122",-1.1344,-0.5318
"71125",-2.2346,-1.9094
"71128",0.9269,1.4011
"71130",0.1121,0.8964
"71131",0.9209,0.19465
"71132",-0.599966666666667,-0.652133333333333
"71133",1.5108,1.8362
"71134",0.333,0.3811
"71135",0.5141,0.9923
"71137",0.3762,1.1578
"71138",-0.48,-1.47
"71141",-0.115,-0.2753
"71145",-0.2091,0.7491
"71146",0.7189,-0.5689
"71147",-0.90635,-0.674975
"71148",-0.2797,-0.2786
"71151",0.0003666666666667,-0.2255
"71153",-0.8931,-0.1341
"71154",0.6777,2.5639
"71156",0.1116,-0.6065
"71158",-1.2134,-0.6721
"71159",0.541,0.6537
"71161",2.6784,0.7251
"71162",0.5398,1.2806
"71163",-0.4544,0.0787
"71164",0.559,1.9525
"71165",0.311,0.1086
"71166",1.8742,1.1807
"71169",-0.5453,-1.4069
"71172",-0.2134,-0.696
"71174",-0.4686,0.8014
"71175",1.412875,0.2845
"71176",1.7346,0.4318
"71177",0.622766666666667,0.659566666666667
"71181",-0.596,-0.8276
"71182",-1.9946,-1.7829
"71183",0.9195,1.1112
"71186",-0.8339,0.3773
"71190",-0.6723,-1.3695
"71198",-1.7764,-0.07605
"71200",-0.6148,-0.0707
"71203",0.3763,1.0238
"71205",2.1049,1.684
"71206",1.13845,0.5406
"71207",0.04495,1.55605
"71208",-0.8565,-0.6228
"71209",-0.2602,-1.6442
"71213",-0.1965,1.03735
"71220",-0.5323,-1.7508
"71223",-1.1118,-1.9218
"71226",-1.283,-0.1243
"71227",-0.2697,-0.8706
"71228",0.80875,1.0251
"71232",-1.049,-0.4215
"71233",0.3486,0.1943
"71234",-0.5404,-0.0494
"71235",0.2872,0.6449
"71236",-0.715,-0.6914
"71238",-0.0172,0.4615
"71240",0.5834,-0.937
"71241",-0.1313,-0.7957
"71242",-0.2457,0.56835
"71243",-0.0917,0.3087
"71244",0.5499,0.4088
"71247",0.3774,0.7186
"71248",0.5905,-0.3638
"71249",-0.5079,1.9266
"71251",0.0493,-1.7659
"71252",0.1185,0.79
"71254",2.1838,0.1254
"71263",0.9062,-0.4119
"71264",1.0703,0.2162
"71265",-1.742,0.0849
"71266",-0.678,-0.6257
"71268",0.9113,0.6776
"71274",-0.4213,-1.3215
"71275",-0.1936,-1.8467
"71276",-0.0579,-1.5127
"71278",0.3547,-1.6031
"71279",0.4854,-0.3232
"71281",-0.6427,-0.3817
"71285",-0.0612,1.6253
"71287",-0.3265,-1.2553
"71289",-0.5414,0.7578
"71290",-0.13485,-0.86465
"71291",0.2432,-0.3635
"71295",-0.1403,-0.6268
"71296",-1.3358,-1.0592
"71298",-0.8161,0.094
"71300",-1.0367,-0.6677
"71302",-1.44146666666667,-1.3651
"71303",-0.9898,1.2046
"71304",-0.9932,-0.4651
"71306",-0.00253333333333335,-0.172066666666667
"71308",0.1498,0.372
"71310",-1.0031,-0.5129
"71313",-0.42325,0.23135
"71314",-1.0094,0.2897
"71321",-0.1521,-0.1529
"71322",-0.973,-0.6722
"71323",-0.465566666666667,0.964833333333333
"71325",0.0613,-0.4283
"71326",0.7792,0.2836
"71327",-0.9018,-0.0611
"71330",-0.29935,0.4612
"71335",0.958,-1.1413
"71336",-0.71735,-0.3516
"71339",0.0193,-0.3538
"71340",0.6236,0.558233333333333
"71342",0.5359,-2.5179
"71345",0.2606,2.3213
"71349",0.3438,0.0689
"71354",0.78885,-0.2561
"71355",1.4674,3.1873
"71357",-1.8285,0.8691
"71361",0.551933333333333,-0.0958
"71362",0.3768,1.0475
"71363",-0.355,0.3513
"71365",0.2622,0.2062
