"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"73301",-0.0411,-0.0689
"73302",-0.2491,0.1944
"73304",-0.0465,-0.1301
"73314",-0.0547,0.3348
"73316",0.0648,-0.0381
"73317",0.154,0.1229
"73318",0.0501,-0.0603
"73323",-0.0523,0.1195
"73324",0.7263,0.2818
"73327",-0.2923,-0.3504
"73332",-0.5979,-0.2085
"73333",0.1485,0.078
"73334",-0.0611,-0.1008
"73336",0.0721,-0.1652
"73338",0.2489,-0.0685
"73341",-0.0327,-0.2854
"73344",0.1164,0.2609
"73347",0.1385,0.0059
"73350",0.1244,-0.1192
"73353",0.1354,-0.0759
"73360",-0.014,-0.1932
"73363",0.2062,0.0623
"73368",0.4854,0.149
"73373",0.5854,0.329
"73376",0.2197,0.031
"73379",-0.1197,0.0392
"73382",0.1687,0.1531
"73388",0.2212,0.2265
"73389",-0.0069,0.1246
"73390",0.6163,0.135
"73398",-0.0434,-0.0145
"73405",-0.1117,-0.0615
"73407",-0.021,-0.0246
"73410",0.0307,-0.0339
"73412",-0.0018,0.1043
"73419",-0.3805,-0.3529
"73420",-0.3232,-0.187
"73422",0.0539,-0.1528
"73429",0.1196,-0.073
"73430",0.3997,0.78
"73431",0.0105,-0.1076
"73435",0.2586,0.1017
"73442",-1.1951,-0.4831
"73447",-0.6199,-0.4404
"73449",-0.0836,-0.3005
"73451",-0.6568,-0.1828
"73453",0.0032,-0.1625
"73456",0.2747,0.1007
"73458",-0.0367,-0.0995
"73463",0.153733333333333,-0.00546666666666667
"73466",0.2098,0.0895
"73467",-0.1891,-0.2143
"73469",-0.434,-0.1654
"73470",0.019,0.0223
"73472",-0.0866,0.0128
"73473",0.2263,0.1858
"73481",-0.0719,0.0173
"73495",0.1025,0.1191
"73503",0.1518,0.1642
"73516",-0.0647,0.0211
"73523",0.3237,-0.1215
"735252",-0.0223,-0.7523
"735253",-0.305,-0.1205
"735259",-0.1827,-0.2979
"73526",-0.1219,0.157
"735262",-0.1597,-0.0089
"735266",-0.2236,-0.354
"735270",0.5068,0.2982
"735271",0.0387,-0.0386
"735273",-0.0626,-0.1075
"735275",-0.0631,-0.0182
"735277",0.0453,0.1574
"735278",-0.0637,-0.0706
"735279",-0.1279,-0.462
"735281",-0.5627,-0.0546
"735282",-0.3621,0.0169
"735284",0.12,-0.1599
"735287",-0.0646,0.1185
"735308",-0.0949,0.1124
"735309",0.0209,-0.2988
"73532",0.291,-0.143
"73533",-0.2917,0.1573
"73542",-0.1123,-0.0193
"73547",-0.0602,-0.0888
"73567",-0.0303,-0.1954
"73569",-0.2247,-0.0829
"73582",-0.5259,0.1196
"73585",0.0681,-0.0869
"73589",-0.1639,0.024
"73598",-0.1518,-0.1932
"73603",0.035,0.0542
"73608",-0.0222,0.1779
"73614",-0.0468,0.0959
"73616",0.0771,-0.103
"73618",0.1054,-0.1016
"73634",0.0043,0.009
"73635",0.4109,0.1667
"73647",-0.0297,-0.0921
"73649",-0.0487,0.0855
"73656",5.1771,4.7724
"73658",-0.2728,-0.161
"73660",0.0942,0.1922
"73666",0.239,0.0941
"73667",-0.0058,-0.1551
"73668",-0.7662,-0.3974
"73670",0.0177,-0.123
"73671",0.1457,0.0891
"73673",0.4294,0.1647
"73674",0.5902,0.5287
"73677",0.0907,-0.2044
"73679",0.1768,-0.3918
"73680",-0.2893,-0.0364
"73681",-0.34,0.2586
"73683",0.2685,-0.0239
"73689",0.455,0.40575
"73690",1.3826,0.7823
"73692",0.0259,0.213866666666667
"73693",0.018,0.0936
"73694",-0.5203,-0.4042
"73699",0.2027,0.2937
"73703",0.28215,-0.14495
"73707",0.1876,-0.0467
"73708",0.1006,-0.1948
"73711",0.405,0.4947
"73712",-0.0166,5e-04
"73713",0.1912,-0.2359
"73719",0.1811,0.0907
"73720",-0.3894,-0.025
"73721",1.4355,0.4589
"73722",0.0184,-0.0166
"73723",-0.0202,-0.3667
"73724",-1.0353,-0.7056
"73728",-0.9234,-0.6434
"73730",-0.0185,-0.0353
"73732",0.0746,-0.0632
"73736",0.12365,0.22565
"73737",-0.908,-0.4154
"73738",0.5045,0.2131
"73739",-0.6817,-0.5252
"73744",-0.3215,-0.0693
"73747",-0.2871,-0.2734
"73748",-0.0571,0.005
"73750",-0.3866,-0.1431
"73754",0.9808,0.6979
"73779",-0.0186,-0.0472
"73804",0.4902,0.3085
"73808",0.1561,0.1569
"73809",0.2171,-0.0999
"73813",0.0467,-0.0176
"73822",0.0405,-0.1874
"73825",-0.765,-0.5014
"73826",0.604,0.6011
"73827",0.4398,0.1001
"73828",-0.5094,-0.0124
"73830",0.2177,-0.0267
"73833",-0.046,-0.1246
"73834",-0.3035,-0.1427
"73835",-0.0354,0.0577
"73836",0.0946,-0.0931
"73844",-0.372,-0.3858
"73845",0.1944,-0.1871
"73847",0.0397,-0.2171
"73852",-0.7485,-0.001
"73862",0.06745,-0.0236
"73863",0.029,-0.0263
"73866",0.1912,0.2967
"73871",0.0582,-0.1766
"73873",0.4593,0.0018
"73884",0.2899,-0.264
"73887",-0.0398,-0.3249
"73893",0.0561,0.2169
"73902",-0.0134,0.0453
"73910",0.4472,0.4421
"73914",1.1181,0.6259
"73916",-0.2033,-0.163
"73919",0.5236,0.2943
"73928",0.0949,0.0192
"73934",-0.0592,0.1019
"73936",0.5805,0.4201
"73937",0.0793,0.0032
"73940",-0.0188,-0.1085
"73942",0.0727,-0.0683
"73945",0.4417,0.1746
"73988",-0.0061,0.1515
"73991",-0.8757,-0.5874
"73998",-0.8439,-0.5946
"74002",-1.2502,-0.9045
"74004",-0.3708,-0.1619
"74006",-0.3631,-0.2986
"74007",-0.1981,-0.1674
"74008",-0.3845,-0.7499
"74011",-0.8616,-0.4197
"74012",-0.1423,-0.1154
"74013",-0.5535,-0.4377
"74015",-1.0382,-0.7247
"74016",0.3144,-0.1837
"74019",-0.104,-0.2982
"74020",-0.8705,-0.6074
"74022",-0.0117,-0.1526
"74023",-0.0151,0.0855
"74025",-0.2406,-0.3283
"74026",-0.4834,-0.2747
"74030",0.7517,0.4648
"74032",-0.4182,-0.1544
"74034",-0.4189,-0.2111
"74035",0.3065,0.3733
"74038",0.1043,0.3574
"74039",0.2725,0.3444
"74041",0.3956,0.5615
"74042",0.1635,-0.0686
"74043",-0.1098,0.1392
"74044",0.1742,0.2627
"74048",0.0881,-0.2413
"74051",-0.9185,-0.4274
"74052",-0.009,-0.0194
"74053",0.0333,-0.1164
"74054",0.0707,-0.0522
"74055",0.6051,0.391
"74066",0.3345,0.1203
"74068",0.0878,-0.0129
"74069",0.2257,-0.1506
"74071",0.0914,-0.0568
"74075",1.1572,0.3469
"74080",0.2012,-0.0779
"74081",-0.12045,-0.0783166666666667
"74087",0.2343,0.024
"74088",0.0966,0.1358
"74090",0.412,0.1624
"74091",1.504,-0.235
"74094",-0.0594,-0.0863
"74096",0.9242,0.7044
"74097",-0.028,0.0557
"74098",-0.2374,-0.0822
"74100",-0.1719,-0.551
"74102",-0.5482,-0.3261
"74103",0.269,-0.082175
"74104",0.0811,0.1561
"74105",0.0234,0.0703
"74106",-0.4442,-0.2185
"74107",0.3178,0.4997
"74108",-0.3447,-0.1097
"74111",0.1734,0.159
"74112",1.0827,0.6469
"74114",0.2769,0.6274
"74116",0.0671,0.1086
"74117",0.348,0.1671
"74120",0.1301,0.223
"74121",0.0507,0.0033
"74122",0.6478,0.2055
"74123",-0.3092,-0.0284
"74125",0.0707,0.2236
"74126",0.2896,0.2158
"74127",-0.0864,0.0787
"74129",0.122,-0.1767
"74131",0.6824,0.362
"74132",0.1829,-0.0431
"74133",0.3457,0.3768
"74134",-0.4581,-0.0656
"74136",-0.513,-0.1133
"74137",1.3564,1.2364
"74140",0.1744,0.0958
"74142",0.8196,0.482
"74143",-0.3879,-0.2829
"74144",0.6799,0.4908
"74145",1.585,1.4193
"74147",-0.0413,-0.1228
"74148",-0.1779,-0.2555
"74149",-0.3234,-0.1782
"74150",0.6552,0.3687
"74152",0.5217,0.1687
"74154",-0.1361,0.04575
"74155",1.2185,0.879
"74156",0.4248,0.4468
"74158",0.049,0.1558
"74159",-0.8833,-0.5085
"74164",0.5698,0.458
"74165",-0.0617,-0.0641
"74167",0.2029,0.1946
"74168",0.1901,0.2087
"74169",-0.1881,-0.4325
"74173",0.3135,-0.0252
"74174",0.1212,0.081
"74175",0.0173,-0.0877
"74176",0.1833,0.351
"74178",2.3909,1.5426
"74180",0.2184,-0.0448
"74182",-0.0215,-0.0489
"74185",0.1353,0.2408
"74186",-0.141,-0.4792
"74187",-0.1559,-0.0648
"74188",0.013,-0.08
"74189",-0.9658,-0.7105
"74190",0.0258,0.1044
"74191",0.6641,0.2615
"74192",0.3454,0.3146
"74194",1.6427,0.826
"74195",-0.2233,-0.1343
"74196",-0.1539,0.1426
"74197",0.4099,0.198
"74198",0.4328,0.2496
"74199",-0.0859,-0.4987
"74200",0.563,0.4282
"74201",-0.8756,-0.4814
"74202",0.4538,0.4218
"74203",-0.03245,-0.00675
"74204",0.07,0.168
"74206",-0.1282,-0.1386
"74211",0.6195,0.2699
"74213",0.2485,0.1608
"74218",0.0058,0.0994
"74221",-0.0349,0.0199
"74222",0.3277,0.2434
"74227",0.0746,-0.144
"74229",-0.71,-0.6742
"74230",-0.0043,-0.048
"74237",0.1075,0.1273
"74238",-0.3458,0.0626
"74239",-0.219,-0.0679
"74241",0.384,-0.0244
"74243",0.5814,0.3377
"74244",-0.0096,0.0767
"74245",0.0307,0.0725
"74246",-0.0319,0.0567
"74248",0.0867,0.0326
"74249",-0.2123,-0.3086
"74251",-0.1925,-0.1947
"74252",-0.1683,-0.0769
"74253",0.2393,0.3973
"74254",-0.1167,0.1287
"74255",0.2575,0.1194
"74256",-0.7322,-0.2645
"74257",-0.7097,-0.5524
"74264",0.3912,0.392
"74267",0.1729,-0.0657
"74268",-0.0945,-0.1926
"74269",-0.0825,-0.2377
"74270",-0.2868,-0.291
"74276",0.2761,-0.0314
"74277",0.5677,0.1278
"74279",0.0628,0.1392
"74281",0.0753,0.1237
"74284",0.4006,0.1388
"74286",0.1638,-0.0245
"74287",0.5052,0.5377
"74288",0.2162,0.1495
"74295",-0.0108,0.0711
"74296",0.2872,0.0191
"74297",0.0461,-0.1641
"74302",0.3674,0.3295
"74306",0.4001,0.3333
"74309",-0.2665,-0.1227
"74315",-0.4192,-0.3235
"74316",-0.4522,-0.026
"74318",-0.2861,-0.309
"74319",0.2113,-0.1101
"74320",0.1686,0.253
"74322",0.0925,0.1036
"74325",0.4276,0.2372
"74326",-0.382,-0.3256
"74330",-0.0131,-0.0082
"74334",0.1003,0.1378
"74335",-0.1179,-0.2657
"74337",-0.03,0.1316
"74338",0.3147,0.0744
"74340",-0.4312,-0.3338
"74341",0.0614,-0.0954
"74342",-1.0695,-0.4209
"74343",0.6743,0.8325
"74347",0.2215,0.1435
"74349",-0.1776,-0.1776
"74351",-0.1715,-0.1328
"74352",-0.0015,0.0829
"74354",0.1566,0.005
"74355",0.0455,0.16165
"74356",-0.1714,-0.1621
"74359",0.1038,-0.0888
"74360",0.1784,0.3265
"74361",0.142,-0.2604
"74362",-0.1081,0.0885
"74364",-0.0899,0.1583
"74365",0.5606,0.2209
"74369",-0.008,0.0774
"74370",-0.1727,-0.101
"74374",-0.5269,-0.3225
"74375",0.3905,0.2555
"74376",0.04196,-0.06953
"74377",0.8888,0.2406
"74383",0.1435,0.1746
"74385",-0.3709,-0.1603
"74386",-0.16025,-0.3023
"74387",0.0352,-0.1593
"74388",-0.5447,-0.5274
"74392",0.243,-0.0757
"74393",0.8675,0.5576
"74400",0.8944,0.0836
"74401",0.2309,0.0429
"74405",-0.3718,-0.1504
"74407",0.0235,-0.4896
"74408",0.1407,0.2083
"74409",0.1698,0.3014
"74410",-0.0987,-0.2733
"74411",-0.1125,-0.0098
"74412",-0.1241,-0.0182
"74413",0.1553,-0.1667
"74414",0.178,0.3802
"74415",-0.1801,-0.074
"74419",0.1659,0.185
"74420",0.0816,0.1332
"74424",0.0758,-0.1191
"74426",0.0772,0.1163
"74427",0.538,0.3075
"74430",-0.657,-0.4985
"74434",0.0553,0.1328
"74435",0.3388,-8.1e-05
"74437",-0.1501,-0.0391
"74438",0.4396,0.3695
"74440",0.0597,-0.1176
"74441",0.1634,0.0609
"74442",0.5324,0.7139
"74443",-0.4874,-0.1053
"74446",0.0656,0.0842
"74448",0.2162,0.1891
"74450",-0.157,0.0138
"74451",0.6876,0.4298
"74453",1.2263,0.4536
"74454",0.0751,-0.1088
"74455",0.414,0.2136
"74460",-0.1852,0.0174
"74463",-0.0145,0.0927
"74464",-0.354,-0.0969
"74466",0.2743,-0.0922
"74467",0.1548,0.2701
"74468",0.0749,-0.2306
"74469",0.1297,0.2529
"74470",0.0136,0.1939
"74471",0.2549,0.1822
"74472",0.419,-0.0511
"74476",-0.692,-0.3038
"74477",0.2784,0.2425
"74478",-0.4847,-0.3095
"74479",0.1483,0.3068
"74480",0.125,-0.2651
"74481",1.815,2.233
"74482",0.2919,0.1413
"74485",0.0215,-0.0345
"74486",-0.0878,-0.2047
"74488",0.115,0.0248
"74490",0.0882,0.2148
"74492",0.1394,-0.0484
"74493",-0.1854,-0.0195
"74498",0.2126,0.1746
"74499",0.1377,-0.1667
"74504",0.0256,0.2882
"74511",0.1342,-0.0469
"74513",-0.1928,-0.2137
"74516",0.6759,0.8071
"74519",-0.2613,0.1353
"74521",-0.2216,-0.2539
"74522",0.2475,0.1036
"74525",-1.0536,-0.562
"74528",-0.1184,0.0872
"74530",-0.2417,-0.3231
"74533",0.5025,0.2277
"74548",0.2691,-0.1982
"74549",0.0198,0.1777
"74551",0.6076,0.7557
"74552",-0.6263,-0.2976
"74556",0.1448,-0.0484
"74559",-0.6911,-0.5166
"74561",-0.0519,-0.1048
"74562",0.1491,0.0993
"74563",-0.38,-0.1601
"74568",3.7551,3.605
"74569",4e-04,0.09185
"74570",0.0906,0.1769
"74571",0.1218,0.0593
"74574",0.3246,0.0227
"74577",0.1007,-0.0193
"74580",-0.108,0.0366
"74585",-0.4415,-0.2103
"74589",0.1318,-0.0023
"74591",0.0564,0.0146
"74596",-0.8475,-0.4323
"74600",-0.1232,0.08275
"74603",0.1728,-0.1684
"74610",-0.4143,-0.1323
"74614",0.344,0.062
"74616",-0.6853,-0.4018
"74617",1.2354,0.9452
"74626",-0.5145,-0.3633
"74629",0.508,-0.3054
"74637",-0.0354,0.2626
"74644",0.2599,0.2885
"74645",0.9923,0.8137
"74646",1.4176,1.1299
"74648",-0.2465,-0.2214
"74649",0.3413,0.1166
"74653",-0.4537,-0.4025
"74662",-0.0111,0.0464
"74663",0.0314,0.3091
"74665",-0.1464,0.065
"74666",0.0352,0.1752
"74670",-0.3762,-0.1968
"74673",0.1798,0.2231
"74675",0.1534,-0.2113
"74682",-1.0678,-0.4457
"74684",0.241,0.1158
"74685",0.0058,-0.2653
"74686",0.0498,-0.0164
"74691",0.096,0.012
"74694",-1.4572,-0.4689
"74695",-0.0453,0.1011
"74703",-0.0265,0.1926
"74704",-0.7317,-0.2116
"74706",0.1335,0.0064
"74708",0.2408,-0.3226
"74709",0.2672,-0.0132
"74711",0.0607,-0.0956
"74716",0.22,-0.0314
"74717",0.029,0.1834
"74718",0.7648,0.3311
"74720",0.0231,-0.0282
"74721",0.0202,0.0962
"74724",-0.1457,-0.0928
"74729",-0.2676,0.0091
"74732",1.3779,0.96
"74734",0.8087,0.6266
"74735",1.1927,1.0708
"74737",0.571,0.1063
"74741",-0.5819,-0.2433
"74747",1.2023,0.9842
"74748",0.8084,1.1273
"74753",0.3284,0.0692
"74754",-0.8977,-0.8989
"74760",0.2404,-0.046
"74761",0.337,0.4314
"74762",-0.4405,-0.3874
"74763",-0.454,-0.2148
"74764",-0.0422,-0.156
"74766",-0.379,-0.1469
"74769",0.0664,0.1014
"74770",-0.1091,-0.2419
"74772",-0.3465,-0.222
"74775",0.2324,0.1033
"74776",-0.7559,-0.4188
"74777",-0.2393,-0.2782
"74778",0.0744,-0.0402
"74781",0.2738,0.0027
"74782",-0.7911,-0.3759
"74838",0.3089,0.1209
"74840",0.3511,0.5205
"74841",0.5734,0.3164
"74843",0.2496,0.0628
"74847",0.0757,0.1146
"74854",0.0726,-0.0117
"74855",-0.4087,-0.2367
"74862",-0.1673,-0.0841
"74864",-0.0192,-0.2706
"74868",-0.5258,-0.356
"74890",0.05,0.0164
"74892",-0.0806,-0.0538
"74894",-0.0344,-0.0757
"74895",-0.3579,-0.2753
"74901",-0.3463,-0.0646
"74910",0.0749,0.0391
"74914",0.0541,-0.0725
"74915",0.0072,-0.1266
"74917",0.1544,-0.1485
"74918",0.0228,-0.02185
"74919",0.9558,0.6069
"74927",0.3525,0.2401
"74934",0.19495,-0.07915
"74941",0.1384,-0.0883
"74947",-0.04325,0.02295
"74966",-0.0963,-0.0975
"74978",-0.4647,-0.2781
"74996",0.3718,0.1453
"74998",-0.5988,-0.0929
"75002",0.1364,-0.0916
"75007",0.0273,-0.0823
"75010",0.1779,-0.0474
"75013",-0.1759,0.2643
"75019",0.1273,-0.1486
"75029",-1.1103,-0.7471
"75030",-0.0204,-0.0019
"75033",-0.0598,0.2967
"75039",-0.0656,-0.01545
"75040",-0.0912,-0.3762
"75050",0.1438,-0.0719
"75051",0.3858,0.3359
"75060",-0.6252,-0.69
"75062",0.4517,0.3613
"75064",0.2283,0.0073
"75071",-0.1491,-0.0209
"75075",5e-04,-0.0728
"75079",-0.0112,0.2067
"75083",-0.0019,-0.1952
"75087",0.0569,0.2537
"75089",0.0779,-0.0355
"75094",0.0222,-0.057
"75097",0.1021,-0.2236
"75099",-0.1206,-0.189
"75104",-1.0068,-0.8422
"75106",-0.0341,-0.0622
"75116",0.1601,0.1571
"75122",-0.0492,-0.0752
"75124",0.0538,0.0569
"75125",0.0476,0.0625
"75136",-0.0098,0.223
"75137",-0.2083,-0.0106
"75141",-1.543,-0.3826
"75146",-0.4433,-0.2631
"751518",-0.4912,-0.4323
"751519",-0.1694,-0.0269
"751521",-0.0577,-0.2784
"751522",-0.0025,0.0776
"751523",-0.0879,-0.0097
"751524",-0.4628,-0.3108
"751531",-0.0312,-0.1582
"751532",0.0803,0.1567
"751534",0.0406,0.1421
"751535",0.0281,-0.2053
"751537",0.1427,0.6692
"751538",-0.2408,-0.3174
"751539",-0.2009,-0.0396
"751541",-0.1388,0.3592
"751542",-0.0814,-0.1697
"751543",-1.4958,-0.7418
"751544",-0.1546,0.1938
"751545",-0.3723,-0.189
"751546",-0.2618,-0.2033
"751547",0.3002,-0.1683
"751550",-0.1176,0.145
"751552",0.0317,-0.2203
"751553",-0.2006,0.0178
"751555",-0.024,-0.2157
"751556",-0.0596666666666667,-0.2663
"751557",0.4048,-0.1053
"751558",-0.0406,-0.2374
"751560",0.0402,0.107
"75161",-0.0037,0.0031
"75163",0.0382,-0.26
"75164",0.1587,-0.1588
"75172",-0.0336,0.0603
"75173",-0.0935,-0.0788
"75178",0.0983,-0.1291
"75180",0.245,0.0203
"75185",0.0431,0.0134
"751864",0.158,0.2669
"75188",0.0661,-0.2335
"75189",-0.0043,0.0919
"75196",0.2157,0.1864
"75202",-0.3319,-0.2665
"75209",-0.006,-0.6018
"75210",0.196,0.1456
"75212",0.1422,0.3695
"75216",-0.2179,-0.213
"75219",-0.0997,-0.2391
"75221",-0.1361,-0.2557
"75234",1.1622,1.1212
"75246",-0.0475,0.0926
"75255",0.3012,0.2764
"75258",0.1822,0.056
"75266",0.1673,0.2602
"75269",-0.0075,-0.0216
"75272",0.0513,-0.0928
"75273",0.2204,0.1849
"75275",0.1875,0.6321
"75276",0.2704,0.0747
"75281",-0.0244,-0.0361
"75283",-0.1424,0.0245
"75284",0.2947,-0.0825
"75288",-0.6129,-0.2442
"75291",-0.031,-0.0406
"75292",-0.3842,-0.6349
"75296",0.3109,-0.3516
"75299",-0.1328,-0.3183
"75302",0.1036,-0.0079
"75304",-0.0362,-0.2161
"75305",-0.0769,0.0845
"75311",0.1473,-0.091
"75316",0.0442,0.0444
"75317",-0.0086,-0.0449
"75320",-0.2061,-0.0254
"75328",-0.0025,0.226
"75329",0.1376,-0.02215
"75338",0.0216,0.1846
"75341",-0.174,-0.3616
"75342",0.0837,-0.0343
"75345",2.3702,1.6059
"75352",-0.0264,0.0353
"75359",-0.3515,-0.0636
"75368",0.1645,0.0766
"75373",-0.1057,0.1128
"75379",0.8568,0.6621
"75387",-0.4627,-0.1942
"75388",0.0723,-0.0416
"75396",0.1304,0.0175
"75400",-0.0728,-0.0974
"75404",0.0687,-0.0514
"75406",-0.211,0.0195
"75409",-0.4354,-0.2408
"75410",0.0683,0.1655
"75415",-0.3764,-0.3204
"75416",0.7163,0.6283
"75420",0.4712,0.4612
"75422",-0.359,0.1377
"75423",-0.6574,-0.4311
"75424",0.1627,0.2448
"75425",-0.4281,-0.2909
"75426",0.0602,-0.1414
"75429",-0.2455,-0.2522
"75430",0.05775,0.0317
"75434",-0.0821,-0.0269
"75437",0.0317,-0.1377
"75439",0.0979,-0.0814
"75444",0.1988,-0.1132
"75452",1.0817,0.6964
"75453",0.041,0.1262
"75454",-0.4774,-0.3338
"75456",-0.0528,0.1337
"75458",-0.004,0.0281
"75462",0.1763,0.2132
"75465",-0.0319,-0.2135
"75467",0.1361,0.1046
"75469",0.7063,0.1312
"75470",0.1814,0.0579
"75471",0.0371,-0.121
"75472",0.0325,-0.2001
"75475",0.0632,-0.0282
"75477",0.0419,0.0784
"75480",-0.0184,-0.0603
"75482",-0.0115,0.2053
"75483",-0.1754,-0.1815
"75485",0.1356,0.1174
"75495",-0.0266,-0.0097
"75497",0.2494,0.2329
"75500",0.434,0.0305
"75502",0.1419,0.2925
"75504",0.3129,0.3024
"75507",-0.2517,-0.225
"75510",0.2457,0.1077
"75512",-0.0033,-0.3667
"75514",0.1883,0.2684
"75516",-0.4406,-0.1253
"75521",0.1227,0.1659
"75524",0.2219,0.3213
"75526",0.1331,-0.1369
"75528",0.4054,0.1614
"75530",-0.1518,-0.0227
"75531",-0.0065,-0.1948
"75533",-0.7487,-0.6771
"75538",-0.2075,-0.1291
"75540",0.377,0.2098
"75541",-0.041,-0.2034
"75547",0.4296,0.1592
"75552",-0.34255,-0.22985
"75553",0.0515,0.07775
"75555",-0.3478,-0.0152
"75556",0.273,0.3058
"75558",0.0652,0.1543
"75560",-0.0212,0.02
"75563",-0.1322,-0.1438
"75564",-0.0639,-0.3171
"75565",0.0445,0.2658
"75568",-0.0176,-0.0024
"75570",-0.1638,-0.2275
"75571",0.1442,0.0952
"75572",-0.3921,-0.172
"75573",-0.2052,-0.2791
"75577",-0.0242,0.0501
"75578",-0.12162,-0.057
"75579",-0.0169,-0.1643
"75580",-0.1549,-0.2863
"75581",0.2373,0.3093
"75586",-0.0945,-0.3562
"75590",0.0916,-0.0594
"75593",0.5473,0.1668
"75596",0.0518,-0.2497
"75597",-0.6031,-0.4295
"75599",-0.6128,-0.0862
"75600",-0.067,-0.3093
"75602",-0.0093,-0.0046
"75604",-0.0267,0.0557
"75605",0.419,-0.0978
"75607",-0.7026,-0.4468
"75608",0.2952,0.3182
"75610",0.3445,0.035
"75612",0.9079,0.5972
"75613",-0.1008,-0.0849
"75616",-0.3552,-0.3593
"75619",-0.3492,-0.1452
"75620",0.1141,0.0031
"75622",0.0786,-0.0214
"75623",-0.0219,0.1144
"75624",0.2984,0.0821
"75625",-0.4925,-0.3203
"75627",-0.2347,-0.0708
"75632",0.0055,0.085
"75641",0.1039,0.0331
"75642",0.1127,-0.1977
"75645",0.2967,0.2212
"75646",0.8113,0.5904
"75647",-0.0077,-0.0053
"75656",0.0051,-0.3144
"75659",-0.4047,-0.1266
"75660",0.2778,0.1991
"75665",0.1926,0.3415
"75667",0.1624,-0.0589
"75668",-1.065,-0.3486
"75669",-0.3553,-0.0983
"75671",0.0361,0.01
"75677",-0.1912,-0.2424
"75678",1.1058,0.2088
"75686",-0.2843,0.0088
"75687",-0.0375,-0.0674
"75689",-0.2236,-0.3093
"75690",0.1525,0.1043
"75691",-0.1583,-0.0198
"75692",0.7691,0.1852
"75695",-0.5358,-0.3328
"75697",0.483,0.0059
"75698",-0.2883,-0.1625
"75704",0.0154,0.0418
"75705",0.1795,0.0786
"75706",-0.0021,-0.1028
"75712",-1.3425,-0.6628
"75717",0.0416,-0.0661
"75718",-0.2809,-0.3022
"75721",0.0304,-0.1642
"75722",0.1699,-0.0811
"75723",0.1224,0.1547
"75725",-0.3975,-0.2505
"75729",0.0124,0.0571
"75731",0.4733,0.6541
"75732",-0.0869,-0.1103
"75734",-0.237,-0.2023
"75735",-0.8908,-0.3919
"75736",0.5278,-0.0145
"75739",-0.5333,-0.01435
"75740",-0.2249,0.1483
"75744",-0.6245,-0.4986
"75746",0.4725,0.3714
"75747",-0.5387,-0.3574
"75750",2.2911,2.1293
"75751",-0.095,0.1026
"75753",0.2038,0.1591
"75758",-0.0846,-0.1043
"75761",-0.1423,0.1357
"75763",-0.5184,-0.0075
"75764",0.04465,0.02965
"75766",0.3504,0.2746
"75767",0.0699,0.0573
"75769",-0.4005,-0.108
"75770",-0.6177,-0.3417
"75772",0.0738,0.046
"75773",-0.0099,-0.1912
"75775",-0.0951,-0.071
"75777",0.2566,0.0186
"75778",-0.1935,-0.1533
"75782",-0.5269,-0.2235
"75783",0.0022,-0.1489
"75784",0.0976,-0.152
"75785",-0.6529,-0.3135
"75786",-0.0598,-0.1138
"75788",0.1606,0.2281
"75796",-0.0574,-0.1004
"75799",-0.0059,-0.3161
"75800",-0.0892,-0.1717
"75801",-0.1637,-0.185
"75804",0.2342,-0.0526
"75805",-0.304,0.0043
"75811",0.0535,0.0725
"75812",-0.1606,2e-04
"75815",0.2115,0.352
"75820",-0.0558,0.0755
"75823",-0.0302,0.0376
"75826",0.3708,0.1773
"75828",0.4304,0.2697
"75829",0.0088,0.1418
"75835",0.9756,0.6565
"75841",0.5039,0.526
"75847",0.0606,0.1535
"75859",0.1413,-0.1444
"75860",0.2681,0.0948
"75861",0.1383,0.1222
"75863",0.0283,-0.1206
"75869",1.2426,0.2795
"75870",0.1382,-0.0264
"75871",0.4859,0.5266
"75879",0.0404,-0.1907
"75881",-0.2339,-0.1186
"75886",0.0092,0.0451
"75894",0.1059,-0.0368
"75901",0.0148,0.2108
"75905",0.0388,-0.4453
"75906",-0.0802,-0.0095
"75913",-0.1165,-0.1571
"75914",-0.3192,-0.2405
"75939",-0.0773,-0.2251
"75942",0.0012,-0.1643
"75953",0.149,-0.1338
"75956",0.0917,0.1141
"75957",0.2074,-0.013
"75964",0.1665,0.1383
"75965",0.0016,-0.3985
"75973",0.09495,0.03495
"75974",0.0497,-0.112
"75985",0.088,-0.1154
"75986",0.0664,-0.0367
"75991",0.0239,0.051
"76000",0.484,0.0485
"76007",-0.0373,0.1233
"76014",0.3308,0.2195
"76022",-0.1539,-0.1596
"76025",-0.0979,-0.0576
"76041",0.4518,0.1238
"76044",0.0706,0.0429
"76055",0.2803,0.2581
"76071",-0.3584,-0.2103
"76072",0.0447,0.2086
"76073",0.7764,0.6598
"76074",3.9703,4.688
"76080",0.218,-0.0274
"76088",0.574,0.3656
"76089",0.2053,0.4759
"76100",-0.1478,-0.0579
"76108",-0.4311,-0.2522
"76113",0.3663,0.0285
"76117",0.5408,0.4211
"76123",-0.2277,-0.155
"76130",0.2726,0.0839
"76131",0.2113,0.0404
"76132",-0.4561,-0.2019
"76133",0.093,-0.0019
"76137",0.3272,0.2843
"76138",0.2826,0.1204
"76142",-0.4585,-0.3863
"76156",-1.1968,-0.6373
"76157",-0.4222,-0.2129
"76161",-1.8945,-0.7385
"76166",0.5172,0.2108
"76167",0.3027,0.1527
