"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"74148",-3.0294,-4.3521
"74149",-3.0427,-1.6766
"74150",7.555,4.2507
"74152",4.1551,1.3436
"74154",-1.9365,0.84645
"74155",12.448,8.9799
"74156",6.5991,6.9404
"74158",0.6625,1.9822
"74159",-7.6429,-4.3994
"74164",8.7642,7.0438
"74165",-0.7648,-0.7947
"74167",2.7779,2.6631
"74168",4.1128,4.5141
"74169",-1.7915,-4.1191
"74173",3.7834,-0.3045
"74174",1.5424,1.0308
"74175",0.2469,-1.252
"74176",2.0934,4.0086
"74178",28.4785,18.3741
"74180",3.3075,-0.6785
"74182",-0.4392,-0.9969
"74185",1.4609,2.6013
"74186",-1.4507,-4.9298
"74187",-2.8968,-1.2032
"74188",0.1953,-1.1996
"74189",-18.6514,-13.7208
"74190",0.4323,1.7462
"74191",3.4914,1.3746
"74192",3.4892,3.1773
"74194",19.5559,9.8337
"74195",-3.9009,-2.3462
"74196",-1.3898,1.2873
"74197",3.785,1.8285
"74198",7.5381,4.3483
"74199",-0.8654,-5.0258
"74200",9.1624,6.968
"74201",-10.333,-5.6809
"74202",4.1153,3.8254
"74203",-0.4937,-0.08715
"74204",1.2504,2.9999
"74206",-2.3821,-2.5755
"74211",6.1357,2.6736
"74213",2.7057,1.7516
"74218",0.0516,0.8856
"74221",-0.4591,0.2615
"74222",4.0861,3.035
"74227",0.7919,-1.5279
"74229",-10.1488,-9.6382
"74230",-0.0646,-0.7156
"74237",1.9023,2.2528
"74238",-4.6314,0.8387
"74239",-3.5357,-1.0955
"74241",5.1885,-0.3303
"74243",6.489,3.7686
"74244",-0.1627,1.3068
"74245",0.3163,0.7463
"74246",-0.4667,0.8311
"74248",1.3769,0.5183
"74249",-2.7214,-3.9563
"74251",-3.9107,-3.9551
"74252",-2.9117,-1.3312
"74253",2.9855,4.9563
"74254",-1.2645,1.3939
"74255",4.0833,1.8937
"74256",-9.6161,-3.4736
"74257",-7.795,-6.0669
"74264",3.6974,3.7048
"74267",1.9708,-0.7489
"74268",-1.3778,-2.8086
"74269",-0.7336,-2.1134
"74270",-5.0275,-5.1003
"74276",2.2486,-0.2557
"74277",3.1236,0.7029
"74279",0.6206,1.3753
"74281",0.9905,1.6275
"74284",2.2535,0.781
"74286",2.2896,-0.3423
"74287",9.9773,10.6193
"74288",2.0231,1.3983
"74295",-0.1612,1.0578
"74296",3.8789,0.2578
"74297",0.5489,-1.9534
"74302",6.8979,6.186
"74306",3.4922,2.909
"74309",-3.8757,-1.7853
"74315",-6.7313,-5.194
"74316",-6.3455,-0.3642
"74318",-4.1123,-4.4418
"74319",1.8024,-0.939
"74320",3.0483,4.5757
"74322",1.4231,1.5937
"74325",5.9802,3.3171
"74326",-4.7422,-4.0422
"74330",-0.2292,-0.1443
"74334",1.6082,2.2092
"74335",-1.0957,-2.469
"74337",-0.3114,1.3656
"74338",3.2709,0.773
"74340",-8.4097,-6.5099
"74341",0.5096,-0.7916
"74342",-9.5143,-3.7444
"74343",10.3569,12.7868
"74347",2.9816,1.9321
"74349",-3.3312,-3.331
"74351",-3.1783,-2.4626
"74352",-0.0217,1.2028
"74354",2.1323,0.0675
"74355",0.6061,2.19055
"74356",-1.9955,-1.8868
"74359",1.0567,-0.9039
"74360",1.9259,3.5241
"74361",1.5852,-2.9069
"74362",-2.3253,1.9045
"74364",-0.8778,1.5456
"74365",7.2494,2.8566
"74369",-0.089,0.8631
"74370",-2.3237,-1.3584
"74374",-8.9963,-5.5066
"74375",4.7213,3.0895
"74376",0.51473,-0.846365
"74377",6.5864,1.7829
"74383",2.9063,3.5368
"74385",-3.2679,-1.4126
"74386",-1.7349,-3.1634
"74387",0.4638,-2.0971
"74388",-8.4498,-8.1813
"74392",4.7007,-1.4639
"74393",10.5968,6.8114
"74400",6.3948,0.5975
"74401",3.9918,0.7409
"74405",-5.6447,-2.2839
"74407",0.1518,-3.1595
"74408",1.6162,2.392
"74409",2.792,4.9558
"74410",-1.9914,-5.5121
"74411",-1.3434,-0.1173
"74412",-1.3604,-0.1997
"74413",1.2496,-1.3418
"74414",3.2471,6.9349
"74415",-2.0479,-0.8418
"74419",1.4557,1.623
"74420",1.2428,2.0292
"74424",1.1122,-1.7463
"74426",1.1607,1.7475
"74427",7.4268,4.2454
"74430",-11.9387,-9.0575
"74434",0.6897,1.6567
"74435",3.9436,-9e-04
"74437",-2.4565,-0.6401
"74438",6.104,5.1312
"74440",0.8001,-1.5799
"74441",1.4632,0.5458
"74442",4.5775,6.1381
"74443",-6.0725,-1.3123
"74446",0.9928,1.2735
"74448",3.3046,2.8904
"74450",-2.5911,0.2276
"74451",7.7198,4.8255
"74453",12.4242,4.596
"74454",0.9223,-1.3358
"74455",4.161,2.1469
"74460",-0.9856,0.0926
"74463",-0.2013,1.2841
"74464",-5.912,-1.619
"74466",4.856,-1.6328
"74467",2.1059,3.6743
"74468",1.196,-3.6803
"74469",1.1625,2.2674
"74470",0.1148,1.6325
"74471",2.3381,1.6714
"74472",3.4146,-0.4165
"74476",-8.4881,-3.7265
"74477",4.7891,4.1704
"74478",-7.54495,-4.75475
"74479",2.3757,4.9136
"74480",1.9549,-4.1462
"74481",12.9213,15.897
"74482",3.209,1.5532
"74485",0.2933,-0.4711
"74486",-1.3618,-3.1743
"74488",1.2401,0.2672
"74490",1.6663,4.0581
"74492",1.8829,-0.6539
"74493",-3.0548,-0.3206
"74498",3.5815,2.9419
"74499",1.6859,-2.0415
"74504",0.3745,4.2099
"74511",1.3033,-0.4559
"74513",-2.5059,-2.7768
"74516",3.8751,4.6273
"74519",-3.4425,1.7824
"74521",-2.108,-2.4159
"74522",5.1401,2.1522
"74525",-14.551,-7.7622
"74528",-1.5841,1.1668
"74530",-2.5913,-3.4639
"74533",6.2045,2.812
"74548",4.232,-3.1167
"74549",0.4094,3.6735
"74551",10.6972,13.3042
"74552",-11.0904,-5.2692
"74556",1.3569,-0.4541
"74559",-7.1125,-5.3161
"74561",-0.7297,-1.4725
"74562",1.80935,1.31045
"74563",-3.3594,-1.4158
"74568",34.6227,33.2389
"74569",0.00445,1.54385
"74570",1.6292,3.1805
"74571",1.7662,0.8595
"74574",4.5847,0.3213
"74577",1.5544,-0.2979
"74580",-1.6992,0.5764
"74585",-7.5282,-3.5857
"74589",1.45905,0.52335
"74591",0.7166,0.1851
"74596",-12.1174,-6.1805
"74600",-1.3144,0.74585
"74603",1.9999,-1.9485
"74610",-5.911,-1.8874
"74614",3.3493,0.6034
"74616",-10.9518,-6.4202
"74617",17.0599,13.0534
"74626",-3.6738,-2.594
"74629",3.9326,-2.3641
"74637",-0.2819,2.0896
"74644",2.8672,3.1828
"74645",6.9901,5.7318
"74646",12.0559,9.6089
"74648",-3.1991,-2.8729
"74649",4.2566,1.454
"74653",-5.5848,-4.9545
"74662",-0.1294,0.5421
"74663",0.3437,3.3818
"74665",-1.2736,0.5657
"74666",0.3799,1.8929
"74670",-2.1732,-1.1366
"74673",1.4414,1.7878
"74675",1.3952,-1.9219
"74682",-9.9405,-4.1496
"74684",2.5881,1.243
"74685",0.0699,-3.1977
"74686",0.6726,-0.222
"74691",1.769,0.2205
"74694",-15.1679,-4.8807
"74695",-0.4499,1.0055
"74703",-0.3663,2.6651
"74704",-4.2968,-1.2429
"74706",1.5901,0.0762
"74708",2.3181,-3.1054
"74709",1.1162,-0.0551
"74711",0.5227,-0.8235
"74716",2.3317,-0.333
"74717",0.4471,2.8328
"74718",9.9262,4.2972
"74720",0.2294,-0.2807
"74721",0.4139,1.9762
"74724",-2.2985,-1.4633
"74729",-3.0343,0.1032
"74732",10.482,7.3026
"74734",5.5443,4.2955
"74735",9.4546,8.4886
"74737",6.4265,1.1965
"74741",-9.161,-3.8313
"74747",21.2721,17.4148
"74748",9.1459,12.7528
"74753",4.4322,0.9341
"74754",-8.3276,-8.3387
"74760",2.8986,-0.5549
"74761",3.6456,4.6665
"74762",-6.1817,-5.4368
"74763",-6.6644,-3.1534
"74764",-0.4478,-1.6544
"74766",-4.5407,-1.76
"74769",1.2386,1.89
"74770",-1.6421,-3.6391
"74772",-4.8678,-3.1195
"74775",4.0618,1.8062
"74776",-7.0636,-3.9131
"74777",-3.2993,-3.8358
"74778",1.0379,-0.5601
"74781",5.3579,0.053
"74782",-8.235,-3.9124
"74838",3.8355,1.5014
"74840",4.1131,6.0982
"74841",7.5417,4.1605
"74843",3.3356,0.84
"74847",1.0451,1.5808
"74854",0.8879,-0.143
"74855",-4.5694,-2.6465
"74862",-2.0519,-1.0311
"74864",-0.2601,-3.6731
"74868",-8.6359,-5.8479
"74890",0.7705,0.253
"74892",-1.022,-0.6824
"74894",-0.4507,-0.9933
"74895",-4.3508,-3.3473
"74901",-5.0683,-0.93655
"74910",0.9793,0.5111
"74914",0.5629,-0.7536
"74915",0.0783,-1.3814
"74917",1.6732,-1.6097
"74918",0.257575,-0.824025
"74919",13.9071,8.8298
"74927",3.3477,2.2807
"74934",2.5278,-0.8817
"74941",2.105,-1.3432
"74947",-0.60665,0.38615
"74966",-0.9692,-0.9813
"74978",-4.1149,-2.4631
"74996",6.4073,2.5045
"74998",-8.2523,-1.2805
"75002",1.916,-1.2873
"75007",0.4114,-1.2424
"75010",2.5196,-0.6708
"75013",-2.2,3.3047
"75019",1.5058,-1.7578
"75029",-15.9014,-10.6996
"75030",-0.188,-0.0174
"75033",-0.9077,4.505
"75039",-0.6703,-0.1656
"75040",-1.0402,-4.2934
"75050",1.4253,-0.7129
"75051",3.4959,3.044
"75060",-4.3819,-4.8361
"75062",9.7829,7.8247
"75064",2.6994,0.086
"75071",-0.8529,-0.1194
"75075",0.005,-0.793
"75079",-0.1615,2.9753
"75083",-0.0184,-1.8974
"75087",0.5819,2.596
"75089",1.3101,-0.5971
"75094",0.308,-0.7904
"75097",1.0792,-2.363
"75099",-1.7286,-2.7078
"75104",-18.4362,-15.4216
"75106",-0.4063,-0.7415
"75116",1.6969,1.6655
"75122",-0.7166,-1.096
"75124",0.5941,0.6281
"75125",0.5277,0.6929
"75136",-0.0958,2.178
"75137",-3.2812,-0.1676
"75141",-23.4252,-5.8084
"75146",-6.2571,-3.7147
"751518",-6.9917,-6.1536
"751519",-2.754,-0.4371
"751521",-0.6455,-3.1137
"751522",-0.0194,0.5986
"751523",-1.3771,-0.1524
"751524",-5.7469,-3.8601
"751531",-0.2876,-1.4601
"751532",1.4603,2.8504
"751534",0.5243,1.8345
"751535",0.3077,-2.2464
"751537",1.5446,7.2431
"751538",-2.8185,-3.7149
"751539",-1.677,-0.3306
"751541",-1.3188,3.4136
"751542",-0.9424,-1.9643
"751543",-7.9949,-3.9648
"751544",-1.1713,1.4687
"751545",-2.4532,-1.2456
"751546",-3.8451,-2.9855
"751547",3.8395,-2.1528
"751550",-1.2892,1.5902
"751552",0.3077,-2.136
"751553",-2.2548,0.2
"751555",-0.2813,-2.5244
"751556",-0.561866666666667,-3.33403333333333
"751557",2.8958,-0.753
"751558",-0.4231,-2.4738
"751560",0.5055,1.3454
"75161",-0.0355,0.0297
"75163",0.4993,-3.3978
"75164",1.9182,-1.9189
"75172",-0.4393,0.7887
"75173",-1.0815,-0.9123
"75178",1.4153,-1.8579
"75180",2.7416,0.2274
"75185",0.5415,0.1683
"751864",1.4447,2.4412
"75188",0.5638,-1.991
"75189",-0.0578,1.2375
"75196",2.6515,2.292
"75202",-3.7766,-3.0322
"75209",-0.104,-10.3674
"75210",3.294,2.4469
"75212",2.0491,5.3259
"75216",-2.3369,-2.2843
"75219",-1.6519,-3.9602
"75221",-2.387,-4.4854
"75234",11.6909,11.2781
"75246",-0.3698,0.7217
"75255",2.2783,2.0909
"75258",3.5142,1.0806
"75266",1.7778,2.7646
"75269",-0.1078,-0.3121
"75272",0.7845,-1.4187
"75273",3.3342,2.7965
"75275",2.0274,6.8358
"75276",3.2809,0.9062
"75281",-0.2181,-0.3224
"75283",-1.9347,0.3322
"75284",3.8759,-1.0853
"75288",-6.4439,-2.5674
"75291",-0.5156,-0.6742
"75292",-7.2052,-11.9062
"75296",3.6245,-4.0989
"75299",-1.679,-4.0235
"75302",1.9606,-0.15
"75304",-0.5255,-3.1373
"75305",-1.2191,1.3389
"75311",2.0796,-1.2849
"75316",0.404,0.4058
"75317",-0.1408,-0.7366
"75320",-2.607,-0.3209
"75328",-0.033,2.9565
"75329",1.09105,-0.022
"75338",0.3529,3.0227
"75341",-1.7824,-3.7039
"75342",0.8663,-0.3551
"75345",9.2294,6.2531
"75352",-0.2937,0.3921
"75359",-4.4438,-0.8043
"75368",1.9238,0.8955
"75373",-1.3436,1.4344
"75379",7.0845,5.475
"75387",-5.1342,-2.1549
"75388",0.9803,-0.5643
"75396",1.8474,0.2479
"75400",-1.0314,-1.3794
"75404",0.4494,-0.3367
"75406",-3.8632,0.3564
"75409",-4.9653,-2.7462
"75410",1.3008,3.1498
"75415",-5.4975,-4.6806
"75416",10.006,8.7764
"75420",6.9735,6.8254
"75422",-3.3849,1.2982
"75423",-7.2689,-4.7669
"75424",1.7929,2.6969
"75425",-6.0512,-4.1119
"75426",0.798,-1.8737
"75429",-2.0627,-2.1191
"75430",0.74255,0.45235
"75434",-1.0596,-0.3479
"75437",0.3696,-1.6038
"75439",1.6802,-1.3966
"75444",2.8596,-1.6276
"75452",11.3688,7.3194
"75453",0.6307,1.9394
"75454",-5.3997,-3.776
"75456",-0.5428,1.3755
"75458",-0.043,0.3033
"75462",1.9912,2.408
"75465",-0.4796,-3.2044
"75467",1.9331,1.4857
"75469",8.2916,1.5402
"75470",2.5863,0.8253
"75471",0.4345,-1.4181
"75472",0.4659,-2.8688
"75475",0.7124,-0.3184
"75477",0.5004,0.9362
"75480",-0.2194,-0.7192
"75482",-0.1076,1.9204
"75483",-1.8677,-1.9324
"75485",1.0574,0.9154
"75495",-0.3707,-0.1352
"75497",3.0654,2.8621
"75500",3.1818,0.2233
"75502",1.2021,2.4785
"75504",3.4491,3.3337
"75507",-2.5482,-2.2779
"75510",2.1979,0.9636
"75512",-0.0278,-3.1062
"75514",1.9487,2.7779
"75516",-4.1298,-1.1742
"75521",1.0858,1.4682
"75524",2.2138,3.2054
"75526",1.4477,-1.4895
"75528",4.0878,1.6277
"75530",-1.8985,-0.2834
"75531",-0.0571,-1.7115
"75533",-5.9559,-5.3864
"75538",-2.867,-1.7831
"75540",4.3635,2.4288
"75541",-0.4489,-2.2281
"75547",5.0923,1.8876
"75552",-4.255,-3.78765
"75553",1.1684,1.1422
"75555",-3.0212,-0.1318
"75556",3.133,3.5093
"75558",0.5695,1.3485
"75560",-0.3237,0.3056
"75563",-1.9326,-2.103
"75564",-0.8962,-4.4497
"75565",0.7588,4.5361
"75568",-0.1408,-0.0195
"75570",-1.585,-2.2008
"75571",1.9119,1.2621
"75572",-6.6278,-2.9078
"75573",-2.275,-3.0932
"75577",-0.2017,0.4174
"75578",-1.16532,-0.59158
"75579",-0.3067,-2.9899
"75580",-1.9344,-3.5735
"75581",2.5172,3.2808
"75586",-0.924,-3.4844
"75590",0.7806,-0.5063
"75593",7.7372,2.3578
"75596",0.4543,-2.1905
"75597",-7.093,-5.0508
"75599",-6.4155,-0.902
"75600",-0.8162,-3.7692
"75602",-0.1087,-0.0541
"75604",-0.435,0.9084
"75605",8.0133,-1.87
"75607",-11.0385,-7.0204
"75608",2.8625,3.0851
"75610",3.3736,0.3432
"75612",10.8491,7.1362
"75613",-1.5505,-1.3067
"75616",-5.381,-5.4438
"75619",-2.8887,-1.2007
"75620",1.6586,0.0451
"75622",1.0297,-0.28
"75623",-0.3022,1.5775
"75624",5.2803,1.4525
"75625",-4.7266,-3.0742
"75627",-1.956,-0.5905
"75632",0.0615,0.9556
"75641",1.0697,0.341
"75642",1.4824,-2.601
"75645",3.6342,2.71
"75646",10.3762,7.5519
"75647",-0.0956,-0.0658
"75656",0.0526,-3.259
"75659",-5.2871,-1.6536
"75660",4.3852,3.1435
"75665",3.6827,6.529
"75667",1.5006,-0.5441
"75668",-9.7133,-3.1791
"75669",-6.9472,-1.9219
"75671",0.4639,0.129
"75677",-1.9499,-2.4721
"75678",15.5713,2.9398
"75686",-5.236,0.1627
"75687",-0.6247,-1.1226
"75689",-1.9175,-2.6519
"75690",1.846,1.2623
"75691",-2.3971,-0.3002
"75692",12.5729,3.0281
"75695",-8.1515,-5.0632
"75697",4.6768,0.0571
"75698",-3.7038,-2.0877
"75704",0.1646,0.4452
"75705",3.6656,1.6052
"75706",-0.0439,-2.1138
"75712",-15.5096,-7.6565
"75717",0.6049,-0.9621
"75718",-4.236,-4.5572
"75721",0.3794,-2.0526
"75722",1.8847,-0.8996
"75723",1.5912,2.0103
"75725",-4.9577,-3.1245
"75729",0.1622,0.7477
"75731",6.2718,8.6678
"75732",-0.6952,-0.8832
"75734",-3.2671,-2.7899
"75735",-8.4146,-3.7022
"75736",6.4393,-0.1768
"75739",-6.18325,-0.2512
"75740",-2.8607,1.8861
"75744",-10.1565,-8.1091
"75746",5.3756,4.2255
"75747",-7.744,-5.1378
"75750",16.6069,15.434
"75751",-1.222,1.3196
"75753",3.4201,2.6695
"75758",-1.304,-1.608
"75761",-1.3956,1.3307
"75763",-7.3289,-0.1062
"75764",0.43915,0.3853
"75766",2.8164,2.2075
"75767",0.869,0.7124
"75769",-3.766,-1.0156
"75770",-10.6812,-5.9082
"75772",1.052,0.6561
"75773",-0.093,-1.7912
"75775",-1.387,-1.035
"75777",3.554,0.2576
"75778",-2.6281,-2.0814
"75782",-6.889,-2.9219
"75783",0.0305,-2.1046
"75784",1.1794,-1.8362
"75785",-11.0414,-5.301
"75786",-1.1109,-2.1159
"75788",1.8943,2.6906
"75796",-0.7727,-1.3525
"75799",-0.0519,-2.7625
"75800",-0.725,-1.395
"75801",-0.9952,-1.1248
"75804",2.9944,-0.6722
"75805",-3.403,0.0482
"75811",0.9429,1.2775
"75812",-1.9516,0.0021
"75815",1.8803,3.1293
"75820",-0.5292,0.7157
"75823",-0.5267,0.6553
"75826",6.1097,2.9222
"75828",7.6592,4.7984
"75829",0.1052,1.7002
"75835",6.6209,4.4554
"75841",8.0342,8.386
"75847",0.933,2.3635
"75859",1.819,-1.8591
"75860",3.4667,1.226
"75861",1.8216,1.6093
"75863",0.3221,-1.3728
"75869",8.228,1.8509
"75870",1.473,-0.2819
"75871",6.3555,6.8887
"75879",0.3279,-1.5479
"75881",-2.7906,-1.4147
"75886",0.1677,0.8243
"75894",0.8393,-0.2913
"75901",0.2446,3.4942
"75905",0.4837,-5.5551
"75906",-1.1265,-0.134
"75913",-1.5808,-2.1314
"75914",-6.5092,-4.9054
"75939",-0.6549,-1.9081
"75942",0.0103,-1.4314
"75953",1.5302,-1.3745
"75956",1.7753,2.2078
"75957",2.0988,-0.1319
"75964",2.3573,1.9587
"75965",0.0194,-4.9513
"75973",1.4116,0.6458
"75974",0.9737,-2.1946
"75985",0.8315,-1.0906
"75986",1.3176,-0.7282
"75991",0.3847,0.8221
"76000",8.0281,0.8046
"76007",-0.4335,1.4329
"76014",4.45335,2.9096
"76022",-1.5621,-1.6198
"76025",-1.289,-0.7587
"76041",5.8511,1.6028
"76044",0.7252,0.441
"76055",4.5045,4.1482
"76071",-5.0685,-2.9749
"76072",0.6418,2.9935
"76073",9.904,8.4173
"76074",30.6136,36.1476
"76080",3.1682,-0.3986
"76088",4.3461,2.7683
"76089",2.2617,5.2421
"76100",-1.3278,-0.5205
"76108",-6.3276,-3.7023
"76113",4.2387,0.3297
"76117",5.5607,4.3302
"76123",-2.6473,-1.8018
"76130",4.584,1.4108
"76131",3.34245,0.6408
"76132",-6.9509,-3.0766
"76133",1.354,-0.0278
"76137",5.6701,4.927
"76138",4.5675,1.945
"76142",-6.5427,-5.5114
"76156",-17.5697,-9.3564
"76157",-5.0484,-2.5461
"76161",-11.5847,-4.5157
"76166",5.9439,2.423
"76167",3.1879,1.6079
"76178",-0.1028,-3.407
"76179",-6.7814,-2.65105
"76183",4.6489,0.1355
"76184",2.8174,1.0408
"76187",6.1122,5.717
"76192",-5.7086,-3.0346
"76199",2.7247,3.6218
"76205",3.8377,3.7421
"76206",-3.9307,-1.4632
"76217",-2.819,-1.3906
"76219",-10.1475,-6.3384
"76222",1.1437,-0.927
"76223",3.0965,0.6828
"76229",-6.0437,-0.1664
"76233",15.8829,9.797
"76237",-0.294,1.9153
"76238",-11.4356,-7.4454
"76246",-9.1964,-4.9919
"76251",1.35315,2.54605
"76252",-17.5239,-6.4354
"76257",-16.0768,-17.551
"76260",-3.6945,-2.5305
"76261",-2.266,-1.7817
"76263",-6.4864,-6.1472
"76265",0.0379,0.7118
"76267",-8.8814,-8.4087
"76273",0.6928,-3.6595
"76279",2.2352,2.334
"76281",8.78815,6.9339
"76282",-2.0942,-7.6909
"76293",-3.2966,-2.1234
"76294",4.7809,-0.8486
"76295",0.065,-1.889
"76299",2.7759,3.0087
"76302",0.6886,1.7863
"76303",3.3188,0.0062
"76306",-15.8498,-6.1332
"76308",-5.6435,-1.7655
"76332",4.873,3.2865
"76338",-4.7069,-1.8099
"76355",-0.1892,1.5556
"76357",1.606,-1.3634
"76365",1.0027,-2.2659
"76366",5.2772,3.2239
"76367",-3.6061,-0.8284
"76373",-5.5046,-8.2151
"76375",2.6992,1.4911
"76376",-11.8524,-7.5145
"76378",0.55,-1.3181
"76380",-2.6877,1.4156
"76382",-0.2358,2.9127
"76389",-0.1522,-0.89535
"76390",-1.073,-1.8683
"76392",0.6473,-0.6108
"76399",0.5242,-1.924
"76400",3.0171,1.1939
"76405",3.1247,0.2429
"76406",7.2244,6.5692
"76407",0.2836,-0.696
"76408",4.4168,1.6393
"76411",-0.9649,-0.9439
"76413",-0.5669,-2.9166
"76415",3.9199,2.9643
"76416",1.8632,3.434
"76419",-1.1688,0.5774
"76422",2.0425,-1.214
"76425",-0.3358,-1.2999
"76426",6.5954,2.5028
"76429",-5.0414,-1.049
"76438",0.1645,0.0794
"76441",-4.7435,-3.3224
"76444",0.1288,0.68905
"76448",9.9295,6.4429
"76453",13.3525,7.954
"76454",-6.78905,-0.63935
"76457",6.1577,0.4618
"76459",-9.2036,-10.4506
"76464",6.5259,3.3514
"76467",-4.604,-3.099
"76469",-0.3928,-0.9983
"76477",-3.7218,-5.3055
"76478",0.4197,-0.4126
"76479",11.05215,7.6556
"76482",-0.1393,0.3094
"76483",-2.1887,-2.2392
"76484",-7.9771,-6.5336
"76485",-2.303,0.4523
"76486",2.8618,-0.1626
"76487",-3.8742,-3.9673
"76491",-10.9501,-5.2345
"76497",2.9947,2.3414
"76498",-6.4206,-6.9503
"76499",-10.2829,-4.6121
"76500",10.6457,9.6184
"76501",3.2475,4.7373
"76505",-0.3883,2.1159
"76507",3.7639,4.1525
"76509",5.227,1.7208
"76510",-3.858,-3.4724
"76522",-2.5712,-1.8091
"76524",4.2584,2.9399
"76527",-8.9083,-2.4138
"76539",0.7197,-2.32
"76547",-4.3677,-2.1697
"76551",4.4799,3.2102
"76559",-4.00455,-3.32475
"76560",0.8132,1.6018
"76561",-3.9574,-2.1589
"76563",-3.6071,1.4001
"76566",-4.2913,-6.4786
"76568",-12.2891,-6.1196
"76571",4.845,2.5837
"76572",0.7234,-2.5002
"76573",-0.3159,-2.65
"76574",7.4614,5.7094
"76577",5.2512,3.3488
"76580",1.3226,-1.191
"76585",1.1182,2.8517
"76589",-1.1393,-1.6701
"76594",-13.1501,-7.6016
"76606",3.1582,-0.5203
"76608",-8.7241,-4.4376
"76612",-0.7021,2.8008
"76613",0.4059,-0.441
"76614",-2.3076,-1.3061
"76615",0.6384,0.3443
"76618",2.0401,0.8776
"76626",0.0518,-0.6841
"76627",-1.1262,-1.2552
"76629",2.1046,-0.5263
"76630",7.4237,3.0483
"76633",9.844,6.8454
"76640",3.6923,-1.9618
"76645",0.8466,0.6376
"76646",1.0815,-1.2338
"76650",16.1689,1.5935
"76651",1.6645,1.2553
"76652",-1.3376,0.2604
"76653",0.1886,1.0112
"76654",-0.5195,0.4396
"76658",0.3536,1.4247
"76668",-2.7614,1.0784
"76669",0.3509,-3.4536
"76670",0.0265,1.2286
"76679",-1.2095,-1.2548
"76681",4.9769,4.3524
"76683",5.2041,-1.3163
"76686",-5.8603,-0.9592
"76687",-5.6288,-5.5235
"76688",6.932,11.1925
"76701",-1.2111,-2.3876
"76703",1.1626,0.9214
"76705",-0.7699,0.1329
"76707",-11.2991,-3.9093
"76709",7.9177,7.342
"76710",-1.1219,-3.0969
"76713",1.0154,1.6778
"76719",-0.9473,-0.5883
"76722",0.399,-1.0082
"76737",5.7481,6.3847
"76740",-3.1942,-3.5438
"76742",-10.9456,-6.2142
"76743",-0.0653,-0.0755
"76747",-3.007,-0.9984
"76757",-0.303815789473684,-0.151236842105263
"76758",1.6651,-0.313
"76763",-3.6145,-3.001
"76768",-0.3108,-0.1799
"76770",0.2335,0.1352
"76773",-9.5494,-8.1196
"76775",2.3503,1.3893
"76779",1.0014,-0.1994
"76781",-11.1296,-6.1618
"767812",-2.9736,-2.3508
"767814",-1.3014,-1.1148
"76784",-3.4777,0.2807
"76785",-1.9521,-1.5701
"76787",-3.7179,-2.3622
"76788",0.0384,3.3217
"76789",-3.88705,-1.63775
"76792",14.4531,11.2213
"76793",6.3083,2.1635
"76795",-8.98,-6.537
"76797",1.327,2.7794
"76799",0.547,2.0294
"76800",8.5997,3.9961
"76804",-3.4403,2.0099
"76808",8.2358,3.66655
"76809",-8.4601,-7.5889
"76813",-1.029,0.7933
"76815",-0.3783,-1.08173333333333
"76816",-7.1898,-4.2526
"76820",-6.6886,-4.4249
"76824",0.1658,0.9126
"768252",0.9476,-1.9259
"76826",-4.2539,-1.814
"76829",8.6902,-1.2501
"76832",-3.4179,0.0382
"76843",5.9241,1.307
"76846",3.6053,0.2378
"76850",-4.7896,-0.4738
"76854",-0.8815,-2.3326
"76856",-0.9724,-0.2462
"76857",-4.2748,-0.6875
"76858",0.4923,-0.5213
"76863",-1.716,-1.1007
"76866",-4.079,-3.1691
"76867",13.0371,9.8919
"76872",-0.5423,-0.3795
"76877",-8.6261,-2.727
"76884",-14.4888,-7.5068
"76886",-17.1973,-13.9247
"76889",13.5748,0.9689
"76890",-0.9551,-1.9284
"76892",3.8235,-1.519
"76893",0.7128,1.7925
"76894",-5.8531,-2.5776
"76895",-6.5511,-4.7786
"76897",-7.9559,-3.5696
"76898",-9.1079,-6.3533
"76899",-2.5917,-1.3424
"76900",-6.9373,-6.0547
"76901",1.8145,6.6691
"76905",18.3616,14.8148
"76916",2.2437,-0.8109
"76917",0.2624,-1.8094
"76920",1.5443,-0.4286
"76921",4.1469,-3.0706
"76924",3.5684,3.0763
"76925",1.1144,0.5102
"76927",-1.4027,-4.7122
"76932",4.7404,2.5179
"76933",21.8613,4.6857
"76938",4.3786,0.8504
"76942",1.0403,-1.6367
"76943",0.6029,-0.258
"76947",-0.3333,2.3445
"76952",5.753,4.9634
"76954",2.5789,4.2758
"76959",-5.1201,-2.487
"76960",-8.0462,-8.4112
"76964",2.1288,-0.3859
"76965",-20.8744,-9.6132
"76967",-5.0489,-0.728
"76969",-5.6362,-2.5204
"76971",-0.2973,-0.6282
"76974",0.8564,2.2315
"76976",-6.6318,-3.7497
"76980",-3.3017,-3.4696
"76982",-15.171,-9.7297
"76983",8.2138,7.8498
"76987",-4.7975,-3.7632
"76992",-2.4149,-0.1567
"77006",3.524,4.8651
"77011",3.5334,1.2274
"77015",-8.9125,-5.1251
"77018",-5.8428,-8.0309
"77031",5.6695,8.4796
"77032",-7.699,-6.5314
"77034",2.6393,1.0425
"77035",-2.5732,2.0751
"77036",-0.0663,-0.5688
"77037",4.875,1.7651
"77038",3.89345,2.8294
"77040",7.4134,7.4421
"77041",-8.3052,-4.8812
